SessionN,StimuliID,RT,Correct,Conf.Resp,Condition,SubjectId
1,132,713,yes,l,unnatural,Subject12
1,175,653,yes,l,unnatural,Subject12
1,175,653,yes,l,unnatural,Subject12
1,149,744,yes,l,unnatural,Subject12
1,149,744,yes,l,unnatural,Subject12
1,140,472,no,l,unnatural,Subject12
1,140,472,no,l,unnatural,Subject12
1,204,775,yes,l,unnatural,Subject12
1,204,775,yes,l,unnatural,Subject12
1,211,399,yes,l,unnatural,Subject12
1,211,399,yes,l,unnatural,Subject12
1,142,615,yes,l,unnatural,Subject12
1,142,615,yes,l,unnatural,Subject12
1,128,1371,no,l,unnatural,Subject12
1,128,1371,no,l,unnatural,Subject12
1,123,968,yes,l,unnatural,Subject12
1,123,968,yes,l,unnatural,Subject12
1,134,942,no,l,unnatural,Subject12
1,134,942,no,l,unnatural,Subject12
1,116,1199,no,l,unnatural,Subject12
1,116,1199,no,l,unnatural,Subject12
1,160,1057,no,l,unnatural,Subject12
1,160,1057,no,l,unnatural,Subject12
1,157,391,no,l,unnatural,Subject12
1,157,391,no,l,unnatural,Subject12
1,162,1435,yes,l,unnatural,Subject12
1,162,1435,yes,l,unnatural,Subject12
1,173,455,yes,l,unnatural,Subject12
1,173,455,yes,l,unnatural,Subject12
1,118,2080,no,l,unnatural,Subject12
1,118,2080,no,l,unnatural,Subject12
2,177,495,no,l,unnatural,Subject12
2,177,495,no,l,unnatural,Subject12
2,209,334,yes,l,unnatural,Subject12
2,209,334,yes,l,unnatural,Subject12
2,168,312,yes,l,unnatural,Subject12
2,168,312,yes,l,unnatural,Subject12
2,200,270,yes,l,unnatural,Subject12
2,200,270,yes,l,unnatural,Subject12
2,121,45,yes,l,unnatural,Subject12
2,121,45,yes,l,unnatural,Subject12
2,149,157,yes,l,unnatural,Subject12
2,149,157,yes,l,unnatural,Subject12
2,125,200,no,l,unnatural,Subject12
2,125,200,no,l,unnatural,Subject12
2,144,108,yes,l,unnatural,Subject12
2,144,108,yes,l,unnatural,Subject12
2,169,208,no,l,unnatural,Subject12
2,169,208,no,l,unnatural,Subject12
2,160,827,no,l,unnatural,Subject12
2,160,827,no,l,unnatural,Subject12
2,154,240,yes,l,unnatural,Subject12
2,154,240,yes,l,unnatural,Subject12
2,114,167,no,l,unnatural,Subject12
2,114,167,no,l,unnatural,Subject12
2,180,12,no,l,unnatural,Subject12
2,180,12,no,l,unnatural,Subject12
2,156,153,yes,l,unnatural,Subject12
2,156,153,yes,l,unnatural,Subject12
2,196,91,no,l,unnatural,Subject12
2,196,91,no,l,unnatural,Subject12
2,211,222,yes,l,unnatural,Subject12
2,211,222,yes,l,unnatural,Subject12
2,157,351,no,l,unnatural,Subject12
2,157,351,no,l,unnatural,Subject12
2,112,251,no,l,unnatural,Subject12
2,112,251,no,l,unnatural,Subject12
2,214,294,yes,l,unnatural,Subject12
2,214,294,yes,l,unnatural,Subject12
2,118,297,no,l,unnatural,Subject12
2,118,297,no,l,unnatural,Subject12
2,126,256,no,l,unnatural,Subject12
2,126,256,no,l,unnatural,Subject12
2,164,57,no,l,unnatural,Subject12
2,164,57,no,l,unnatural,Subject12
2,173,255,yes,l,unnatural,Subject12
2,173,255,yes,l,unnatural,Subject12
2,113,277,no,l,unnatural,Subject12
2,113,277,no,l,unnatural,Subject12
2,109,693,yes,l,unnatural,Subject12
2,109,693,yes,l,unnatural,Subject12
2,166,264,yes,l,unnatural,Subject12
2,166,264,yes,l,unnatural,Subject12
2,132,256,no,l,unnatural,Subject12
2,132,256,no,l,unnatural,Subject12
2,201,263,yes,l,unnatural,Subject12
2,201,263,yes,l,unnatural,Subject12
2,176,295,no,l,unnatural,Subject12
2,176,295,no,l,unnatural,Subject12
2,175,572,no,l,unnatural,Subject12
2,175,572,no,l,unnatural,Subject12
2,182,118,no,l,unnatural,Subject12
2,182,118,no,l,unnatural,Subject12
2,130,153,yes,l,unnatural,Subject12
2,130,153,yes,l,unnatural,Subject12
2,141,248,yes,l,unnatural,Subject12
2,141,248,yes,l,unnatural,Subject12
2,194,489,no,l,unnatural,Subject12
2,194,489,no,l,unnatural,Subject12
2,143,583,yes,l,unnatural,Subject12
2,143,583,yes,l,unnatural,Subject12
2,198,205,yes,l,unnatural,Subject12
2,198,205,yes,l,unnatural,Subject12
2,111,82,yes,l,unnatural,Subject12
2,111,82,yes,l,unnatural,Subject12
2,123,142,no,l,unnatural,Subject12
2,123,142,no,l,unnatural,Subject12
2,183,316,yes,l,unnatural,Subject12
2,183,316,yes,l,unnatural,Subject12
2,203,583,no,l,unnatural,Subject12
2,203,583,no,l,unnatural,Subject12
2,190,215,no,l,unnatural,Subject12
2,190,215,no,l,unnatural,Subject12
2,153,349,no,l,unnatural,Subject12
2,153,349,no,l,unnatural,Subject12
2,128,142,no,l,unnatural,Subject12
2,128,142,no,l,unnatural,Subject12
2,116,273,no,l,unnatural,Subject12
2,116,273,no,l,unnatural,Subject12
2,167,202,no,l,unnatural,Subject12
2,167,202,no,l,unnatural,Subject12
2,120,183,yes,l,unnatural,Subject12
2,120,183,yes,l,unnatural,Subject12
2,172,78,no,l,unnatural,Subject12
2,172,78,no,l,unnatural,Subject12
2,117,268,no,l,unnatural,Subject12
2,117,268,no,l,unnatural,Subject12
2,165,108,no,l,unnatural,Subject12
2,165,108,no,l,unnatural,Subject12
2,127,201,yes,l,unnatural,Subject12
2,127,201,yes,l,unnatural,Subject12
2,197,212,no,l,unnatural,Subject12
2,197,212,no,l,unnatural,Subject12
2,135,303,no,l,unnatural,Subject12
2,135,303,no,l,unnatural,Subject12
2,134,218,no,l,unnatural,Subject12
2,134,218,no,l,unnatural,Subject12
2,155,271,no,l,unnatural,Subject12
2,155,271,no,l,unnatural,Subject12
2,140,173,yes,l,unnatural,Subject12
2,140,173,yes,l,unnatural,Subject12
2,212,191,no,l,unnatural,Subject12
2,212,191,no,l,unnatural,Subject12
2,213,222,no,l,unnatural,Subject12
2,213,222,no,l,unnatural,Subject12
2,186,482,yes,l,unnatural,Subject12
2,186,482,yes,l,unnatural,Subject12
2,199,450,yes,l,unnatural,Subject12
2,199,450,yes,l,unnatural,Subject12
2,110,81,yes,l,unnatural,Subject12
2,110,81,yes,l,unnatural,Subject12
2,137,115,no,l,unnatural,Subject12
2,137,115,no,l,unnatural,Subject12
2,216,263,no,l,unnatural,Subject12
2,216,263,no,l,unnatural,Subject12
2,147,248,no,l,unnatural,Subject12
2,147,248,no,l,unnatural,Subject12
2,161,272,no,l,unnatural,Subject12
2,161,272,no,l,unnatural,Subject12
2,115,184,no,l,unnatural,Subject12
2,115,184,no,l,unnatural,Subject12
2,148,277,yes,l,unnatural,Subject12
2,148,277,yes,l,unnatural,Subject12
2,174,668,yes,l,unnatural,Subject12
2,174,668,yes,l,unnatural,Subject12
2,151,183,no,l,unnatural,Subject12
2,151,183,no,l,unnatural,Subject12
1,127,545,no,l,unnatural,Subject12
1,127,545,no,l,unnatural,Subject12
1,139,616,yes,l,unnatural,Subject12
1,139,616,yes,l,unnatural,Subject12
1,201,302,no,l,unnatural,Subject12
1,201,302,no,l,unnatural,Subject12
1,146,343,no,l,unnatural,Subject12
1,146,343,no,l,unnatural,Subject12
1,129,253,no,l,unnatural,Subject12
1,129,253,no,l,unnatural,Subject12
1,199,278,no,l,unnatural,Subject12
1,199,278,no,l,unnatural,Subject12
1,151,244,no,l,unnatural,Subject12
1,151,244,no,l,unnatural,Subject12
1,176,272,yes,l,unnatural,Subject12
1,176,272,yes,l,unnatural,Subject12
1,163,921,no,l,unnatural,Subject12
1,163,921,no,l,unnatural,Subject12
1,113,413,no,l,unnatural,Subject12
1,113,413,no,l,unnatural,Subject12
1,150,288,no,l,unnatural,Subject12
1,150,288,no,l,unnatural,Subject12
1,155,328,no,l,unnatural,Subject12
1,155,328,no,l,unnatural,Subject12
1,178,397,no,l,unnatural,Subject12
1,178,397,no,l,unnatural,Subject12
2,185,807,yes,l,unnatural,Subject12
2,185,807,yes,l,unnatural,Subject12
2,170,352,yes,l,unnatural,Subject12
2,170,352,yes,l,unnatural,Subject12
2,215,189,yes,l,unnatural,Subject12
2,215,189,yes,l,unnatural,Subject12
2,208,202,yes,l,unnatural,Subject12
2,208,202,yes,l,unnatural,Subject12
2,152,130,yes,l,unnatural,Subject12
2,152,130,yes,l,unnatural,Subject12
2,195,219,yes,l,unnatural,Subject12
2,195,219,yes,l,unnatural,Subject12
2,188,117,no,l,unnatural,Subject12
2,188,117,no,l,unnatural,Subject12
2,124,218,yes,l,unnatural,Subject12
2,124,218,yes,l,unnatural,Subject12
2,206,233,no,l,unnatural,Subject12
2,206,233,no,l,unnatural,Subject12
2,187,119,no,l,unnatural,Subject12
2,187,119,no,l,unnatural,Subject12
1,120,759,yes,l,unnatural,Subject12
1,120,759,yes,l,unnatural,Subject12
1,192,477,no,l,unnatural,Subject12
1,192,477,no,l,unnatural,Subject12
1,206,2000,yes,l,unnatural,Subject12
1,206,2000,yes,l,unnatural,Subject12
1,109,697,no,s,unnatural,Subject12
1,109,697,no,s,unnatural,Subject12
1,112,731,no,s,unnatural,Subject12
1,112,731,no,s,unnatural,Subject12
1,203,780,no,l,unnatural,Subject12
1,203,780,no,l,unnatural,Subject12
1,119,973,yes,l,unnatural,Subject12
1,119,973,yes,l,unnatural,Subject12
1,215,568,no,l,unnatural,Subject12
1,215,568,no,l,unnatural,Subject12
1,181,523,yes,l,unnatural,Subject12
1,181,523,yes,l,unnatural,Subject12
1,114,566,no,l,unnatural,Subject12
1,114,566,no,l,unnatural,Subject12
1,196,748,yes,l,unnatural,Subject12
1,196,748,yes,l,unnatural,Subject12
1,179,1392,yes,l,unnatural,Subject12
1,179,1392,yes,l,unnatural,Subject12
1,141,737,yes,l,unnatural,Subject12
1,141,737,yes,l,unnatural,Subject12
1,170,519,yes,l,unnatural,Subject12
1,170,519,yes,l,unnatural,Subject12
2,146,409,yes,s,unnatural,Subject12
2,146,409,yes,s,unnatural,Subject12
2,131,944,yes,l,unnatural,Subject12
2,131,944,yes,l,unnatural,Subject12
2,179,494,yes,l,unnatural,Subject12
2,179,494,yes,l,unnatural,Subject12
2,163,1388,yes,l,unnatural,Subject12
2,163,1388,yes,l,unnatural,Subject12
2,133,364,no,l,unnatural,Subject12
2,133,364,no,l,unnatural,Subject12
2,205,208,yes,l,unnatural,Subject12
2,205,208,yes,l,unnatural,Subject12
2,184,393,yes,l,unnatural,Subject12
2,184,393,yes,l,unnatural,Subject12
2,210,53,no,l,unnatural,Subject12
2,210,53,no,l,unnatural,Subject12
2,191,310,yes,l,unnatural,Subject12
2,191,310,yes,l,unnatural,Subject12
2,162,357,no,l,unnatural,Subject12
2,162,357,no,l,unnatural,Subject12
2,142,284,no,l,unnatural,Subject12
2,142,284,no,l,unnatural,Subject12
2,204,52,no,l,unnatural,Subject12
2,204,52,no,l,unnatural,Subject12
2,192,158,yes,s,unnatural,Subject12
2,192,158,yes,s,unnatural,Subject12
2,171,1325,no,l,unnatural,Subject12
2,171,1325,no,l,unnatural,Subject12
2,129,205,no,l,unnatural,Subject12
2,129,205,no,l,unnatural,Subject12
2,193,254,no,l,unnatural,Subject12
2,193,254,no,l,unnatural,Subject12
1,207,453,no,l,unnatural,Subject12
1,207,453,no,l,unnatural,Subject12
1,143,217,yes,l,unnatural,Subject12
1,143,217,yes,l,unnatural,Subject12
1,169,346,no,l,unnatural,Subject12
1,169,346,no,l,unnatural,Subject12
1,195,822,no,l,unnatural,Subject12
1,195,822,no,l,unnatural,Subject12
1,208,536,no,l,unnatural,Subject12
1,208,536,no,l,unnatural,Subject12
1,110,506,yes,l,unnatural,Subject12
1,110,506,yes,l,unnatural,Subject12
1,171,605,yes,l,unnatural,Subject12
1,171,605,yes,l,unnatural,Subject12
1,153,619,yes,l,unnatural,Subject12
1,153,619,yes,l,unnatural,Subject12
1,186,298,yes,l,unnatural,Subject12
1,186,298,yes,l,unnatural,Subject12
1,111,233,yes,l,unnatural,Subject12
1,111,233,yes,l,unnatural,Subject12
1,117,394,no,l,unnatural,Subject12
1,117,394,no,l,unnatural,Subject12
1,177,777,no,l,unnatural,Subject12
1,177,777,no,l,unnatural,Subject12
1,156,2043,yes,l,unnatural,Subject12
1,156,2043,yes,l,unnatural,Subject12
1,126,276,no,l,unnatural,Subject12
1,126,276,no,l,unnatural,Subject12
1,216,500,yes,l,unnatural,Subject12
1,216,500,yes,l,unnatural,Subject12
1,125,529,no,l,unnatural,Subject12
1,125,529,no,l,unnatural,Subject12
1,200,478,yes,s,unnatural,Subject12
1,200,478,yes,s,unnatural,Subject12
1,213,830,no,l,unnatural,Subject12
1,213,830,no,l,unnatural,Subject12
1,144,609,yes,l,unnatural,Subject12
1,144,609,yes,l,unnatural,Subject12
1,209,804,no,l,unnatural,Subject12
1,209,804,no,l,unnatural,Subject12
1,137,174,no,l,unnatural,Subject12
1,137,174,no,l,unnatural,Subject12
1,180,309,no,l,unnatural,Subject12
1,180,309,no,l,unnatural,Subject12
1,135,242,no,l,unnatural,Subject12
1,135,242,no,l,unnatural,Subject12
1,166,271,yes,l,unnatural,Subject12
1,166,271,yes,l,unnatural,Subject12
1,124,308,yes,l,unnatural,Subject12
1,124,308,yes,l,unnatural,Subject12
1,214,577,no,l,unnatural,Subject12
1,214,577,no,l,unnatural,Subject12
1,174,526,no,l,unnatural,Subject12
1,174,526,no,l,unnatural,Subject12
1,190,1224,no,l,unnatural,Subject12
1,190,1224,no,l,unnatural,Subject12
1,148,584,no,l,unnatural,Subject12
1,148,584,no,l,unnatural,Subject12
1,198,437,no,l,unnatural,Subject12
1,198,437,no,l,unnatural,Subject12
1,212,409,no,l,unnatural,Subject12
1,212,409,no,l,unnatural,Subject12
1,183,357,yes,l,unnatural,Subject12
1,183,357,yes,l,unnatural,Subject12
1,202,661,yes,l,unnatural,Subject12
1,202,661,yes,l,unnatural,Subject12
1,145,478,yes,l,unnatural,Subject12
1,145,478,yes,l,unnatural,Subject12
1,167,599,no,l,unnatural,Subject12
1,167,599,no,l,unnatural,Subject12
1,168,253,yes,l,unnatural,Subject12
1,168,253,yes,l,unnatural,Subject12
1,115,267,no,l,unnatural,Subject12
1,115,267,no,l,unnatural,Subject12
1,185,405,no,l,unnatural,Subject12
1,185,405,no,l,unnatural,Subject12
1,158,350,no,l,unnatural,Subject12
1,158,350,no,l,unnatural,Subject12
1,133,289,no,l,unnatural,Subject12
1,133,289,no,l,unnatural,Subject12
1,161,519,no,l,unnatural,Subject12
1,161,519,no,l,unnatural,Subject12
1,193,724,yes,l,unnatural,Subject12
1,193,724,yes,l,unnatural,Subject12
1,187,379,no,l,unnatural,Subject12
1,187,379,no,l,unnatural,Subject12
1,152,549,no,l,unnatural,Subject12
1,152,549,no,l,unnatural,Subject12
1,194,450,yes,l,unnatural,Subject12
1,194,450,yes,l,unnatural,Subject12
1,130,773,yes,l,unnatural,Subject12
1,130,773,yes,l,unnatural,Subject12
1,210,292,no,l,unnatural,Subject12
1,210,292,no,l,unnatural,Subject12
1,197,315,no,l,unnatural,Subject12
1,197,315,no,l,unnatural,Subject12
1,188,237,no,l,unnatural,Subject12
1,188,237,no,l,unnatural,Subject12
1,164,502,no,l,unnatural,Subject12
1,164,502,no,l,unnatural,Subject12
1,205,369,yes,l,unnatural,Subject12
1,205,369,yes,l,unnatural,Subject12
1,136,519,no,l,unnatural,Subject12
1,136,519,no,l,unnatural,Subject12
1,309,1700,no,s,control,Subject13
1,309,1700,no,s,control,Subject13
1,283,1407,yes,s,control,Subject13
1,283,1407,yes,s,control,Subject13
1,314,935,yes,l,control,Subject13
1,314,935,yes,l,control,Subject13
1,282,851,no,s,control,Subject13
1,282,851,no,s,control,Subject13
1,278,944,yes,l,control,Subject13
1,278,944,yes,l,control,Subject13
1,322,780,no,s,control,Subject13
1,322,780,no,s,control,Subject13
1,231,499,yes,s,control,Subject13
1,231,499,yes,s,control,Subject13
1,313,1221,yes,s,control,Subject13
1,313,1221,yes,s,control,Subject13
1,273,633,no,l,control,Subject13
1,273,633,no,l,control,Subject13
1,226,529,no,s,control,Subject13
1,226,529,no,s,control,Subject13
1,247,556,yes,s,control,Subject13
1,247,556,yes,s,control,Subject13
1,262,692,yes,l,control,Subject13
1,262,692,yes,l,control,Subject13
1,320,1240,yes,l,control,Subject13
1,320,1240,yes,l,control,Subject13
1,297,3109,no,l,control,Subject13
1,297,3109,no,l,control,Subject13
1,302,621,no,l,control,Subject13
1,302,621,no,l,control,Subject13
1,311,656,yes,l,control,Subject13
1,311,656,yes,l,control,Subject13
1,277,538,yes,s,control,Subject13
1,277,538,yes,s,control,Subject13
1,246,911,yes,s,control,Subject13
1,246,911,yes,s,control,Subject13
1,285,855,no,s,control,Subject13
1,285,855,no,s,control,Subject13
1,323,1010,yes,s,control,Subject13
1,323,1010,yes,s,control,Subject13
1,298,955,yes,l,control,Subject13
1,298,955,yes,l,control,Subject13
1,220,358,no,s,control,Subject13
1,220,358,no,s,control,Subject13
1,303,642,no,s,control,Subject13
1,303,642,no,s,control,Subject13
1,230,632,yes,s,control,Subject13
1,230,632,yes,s,control,Subject13
1,241,575,yes,s,control,Subject13
1,241,575,yes,s,control,Subject13
1,271,664,no,l,control,Subject13
1,271,664,no,l,control,Subject13
1,281,699,no,s,control,Subject13
1,281,699,no,s,control,Subject13
1,294,748,yes,l,control,Subject13
1,294,748,yes,l,control,Subject13
1,254,610,no,l,control,Subject13
1,254,610,no,l,control,Subject13
1,274,560,yes,l,control,Subject13
1,274,560,yes,l,control,Subject13
1,244,1026,yes,s,control,Subject13
1,244,1026,yes,s,control,Subject13
1,275,563,yes,s,control,Subject13
1,275,563,yes,s,control,Subject13
1,291,1819,no,s,control,Subject13
1,291,1819,no,s,control,Subject13
1,269,1278,no,s,control,Subject13
1,269,1278,no,s,control,Subject13
1,234,1122,yes,l,control,Subject13
1,234,1122,yes,l,control,Subject13
1,307,636,yes,s,control,Subject13
1,307,636,yes,s,control,Subject13
1,299,980,no,s,control,Subject13
1,299,980,no,s,control,Subject13
1,296,720,yes,s,control,Subject13
1,296,720,yes,s,control,Subject13
1,228,552,no,s,control,Subject13
1,228,552,no,s,control,Subject13
1,266,676,yes,s,control,Subject13
1,266,676,yes,s,control,Subject13
1,237,1116,yes,l,control,Subject13
1,237,1116,yes,l,control,Subject13
1,240,576,no,l,control,Subject13
1,240,576,no,l,control,Subject13
1,227,517,yes,l,control,Subject13
1,227,517,yes,l,control,Subject13
1,263,529,no,l,control,Subject13
1,263,529,no,l,control,Subject13
1,300,2291,yes,s,control,Subject13
1,300,2291,yes,s,control,Subject13
1,306,2555,yes,l,control,Subject13
1,306,2555,yes,l,control,Subject13
1,268,921,yes,l,control,Subject13
1,268,921,yes,l,control,Subject13
1,252,2193,yes,s,control,Subject13
1,252,2193,yes,s,control,Subject13
1,253,654,yes,s,control,Subject13
1,253,654,yes,s,control,Subject13
1,239,929,yes,s,control,Subject13
1,239,929,yes,s,control,Subject13
1,243,589,yes,l,control,Subject13
1,243,589,yes,l,control,Subject13
1,301,1295,no,l,control,Subject13
1,301,1295,no,l,control,Subject13
1,324,845,no,s,control,Subject13
1,324,845,no,s,control,Subject13
1,265,708,yes,l,control,Subject13
1,265,708,yes,l,control,Subject13
1,304,913,yes,l,control,Subject13
1,304,913,yes,l,control,Subject13
1,245,456,no,l,control,Subject13
1,245,456,no,l,control,Subject13
1,293,1042,yes,l,control,Subject13
1,293,1042,yes,l,control,Subject13
1,321,898,no,l,control,Subject13
1,321,898,no,l,control,Subject13
1,317,470,no,l,control,Subject13
1,317,470,no,l,control,Subject13
1,248,415,no,l,control,Subject13
1,248,415,no,l,control,Subject13
1,224,925,yes,s,control,Subject13
1,224,925,yes,s,control,Subject13
1,288,1453,yes,s,control,Subject13
1,288,1453,yes,s,control,Subject13
1,225,1778,yes,l,control,Subject13
1,225,1778,yes,l,control,Subject13
1,236,647,yes,s,control,Subject13
1,236,647,yes,s,control,Subject13
1,286,929,yes,s,control,Subject13
1,286,929,yes,s,control,Subject13
1,222,457,yes,s,control,Subject13
1,222,457,yes,s,control,Subject13
1,295,1074,no,l,control,Subject13
1,295,1074,no,l,control,Subject13
1,261,2167,no,s,control,Subject13
1,261,2167,no,s,control,Subject13
1,233,565,no,s,control,Subject13
1,233,565,no,s,control,Subject13
1,229,361,no,s,control,Subject13
1,229,361,no,s,control,Subject13
1,308,407,yes,s,control,Subject13
1,308,407,yes,s,control,Subject13
1,257,1300,no,s,control,Subject13
1,257,1300,no,s,control,Subject13
1,232,467,no,l,control,Subject13
1,232,467,no,l,control,Subject13
1,260,558,no,l,control,Subject13
1,260,558,no,l,control,Subject13
1,251,1260,no,l,control,Subject13
1,251,1260,no,l,control,Subject13
1,255,1704,yes,l,control,Subject13
1,255,1704,yes,l,control,Subject13
1,256,1423,no,l,control,Subject13
1,256,1423,no,l,control,Subject13
1,315,701,yes,s,control,Subject13
1,315,701,yes,s,control,Subject13
1,287,1148,no,l,control,Subject13
1,287,1148,no,l,control,Subject13
1,258,1131,yes,l,control,Subject13
1,258,1131,yes,l,control,Subject13
1,235,963,no,s,control,Subject13
1,235,963,no,s,control,Subject13
1,249,514,no,l,control,Subject13
1,249,514,no,l,control,Subject13
1,264,687,yes,s,control,Subject13
1,264,687,yes,s,control,Subject13
1,219,509,no,l,control,Subject13
1,219,509,no,l,control,Subject13
1,238,530,yes,s,control,Subject13
1,238,530,yes,s,control,Subject13
1,292,1825,no,l,control,Subject13
1,292,1825,no,l,control,Subject13
1,318,591,yes,l,control,Subject13
1,318,591,yes,l,control,Subject13
1,305,380,no,s,control,Subject13
1,305,380,no,s,control,Subject13
1,267,736,no,l,control,Subject13
1,267,736,no,l,control,Subject13
1,312,926,yes,l,control,Subject13
1,312,926,yes,l,control,Subject13
1,290,524,yes,s,control,Subject13
1,290,524,yes,s,control,Subject13
1,270,435,yes,l,control,Subject13
1,270,435,yes,l,control,Subject13
1,259,630,no,l,control,Subject13
1,259,630,no,l,control,Subject13
1,221,543,no,s,control,Subject13
1,221,543,no,s,control,Subject13
1,218,358,yes,s,control,Subject13
1,218,358,yes,s,control,Subject13
1,223,744,yes,l,control,Subject13
1,223,744,yes,l,control,Subject13
1,284,841,yes,l,control,Subject13
1,284,841,yes,l,control,Subject13
1,250,801,yes,l,control,Subject13
1,250,801,yes,l,control,Subject13
1,217,670,yes,l,control,Subject13
1,217,670,yes,l,control,Subject13
1,242,791,no,s,control,Subject13
1,242,791,no,s,control,Subject13
1,310,609,yes,l,control,Subject13
1,310,609,yes,l,control,Subject13
1,289,1152,no,l,control,Subject13
1,289,1152,no,l,control,Subject13
1,272,336,yes,l,control,Subject13
1,272,336,yes,l,control,Subject13
1,279,606,yes,l,control,Subject13
1,279,606,yes,l,control,Subject13
1,316,716,yes,s,control,Subject13
1,316,716,yes,s,control,Subject13
1,280,438,yes,s,control,Subject13
1,280,438,yes,s,control,Subject13
1,276,602,no,l,control,Subject13
1,276,602,no,l,control,Subject13
1,319,736,no,s,control,Subject13
1,319,736,no,s,control,Subject13
2,312,1187,no,l,control,Subject13
2,312,1187,no,l,control,Subject13
