LanguageName,InventoryID,ISO6393,Glottocode,Source,name,isocodes,level,macroarea,latitude,longitude,SegmentN
Bardi,2697,bcj,bard1255,er,Bardi,bcj,language,Australia,-16.6274,122.906,49
Bardi,2160,bcj,bard1255,uz,Bardi,bcj,language,Australia,-16.6274,122.906,49
BARDI,245,bcj,bard1255,upsid,Bardi,bcj,language,Australia,-16.6274,122.906,24
Baré,1813,bae,bare1276,saphon,Baré,bae,language,South America,1.91649,-66.828,23
Barein (Giliya),1613,bva,bare1279,gm,Barain,bva,language,Africa,10.970124,17.911727,29
Barein (Jalking),1614,bva,bare1279,gm,Barain,bva,language,Africa,10.970124,17.911727,44
Barein (Jalkiya),1612,bva,bare1279,gm,Barain,bva,language,Africa,10.970124,17.911727,41
Barein (Komiya),1615,bva,bare1279,gm,Barain,bva,language,Africa,10.970124,17.911727,44
Barí,1892,mot,bari1297,saphon,Barí,mot,language,South America,9.08497,-72.9353,22
Bariai,1185,bch,bari1286,ph,Bariai,bch,language,Papunesia,-5.5087,148.666,17
Bariba,669,bba,baat1238,aa,Baatonum,bba,language,Africa,9.63186,2.99607,31
BARIBA,240,bba,baat1238,upsid,Baatonum,bba,language,Africa,9.63186,2.99607,30
Barna,2799,bzr,biri1256,er,Biri,bzr,language,Australia,-20.1494,146.67,18
Baruga,1039,bjz,baru1269,ph,Baruga,bjz,language,Papunesia,-9.40132,148.761,24
Barunggam,2942,gbw,kabi1260,er,Kabikabi,gbw,language,Australia,-25.44486229,153.1539929,23
Basaa,670,bas,basa1284,aa,Basa (Cameroon),bas,language,Africa,3.80765,10.4213,41
Basari,1453,bud,ntch1242,gm,Ntcham,bud,language,Africa,9.23971,0.599275,30
BASHKIR,237,bak,bash1264,upsid,Bashkir,bak,language,Eurasia,53.5967,56.5594,38
Basque,179,eus,basq1248,spa,Basque,eus,language,Eurasia,43.2787,-1.31622,187
Basque,2161,eus,basq1248,uz,Basque,eus,language,Eurasia,43.2787,-1.31622,187
BASQUE,321,eus,basq1248,upsid,Basque,eus,language,Eurasia,43.2787,-1.31622,28
Bassa,671,bsq,nucl1418,aa,Bassa,bsq,language,Africa,7.27501,-11.543,36
Bassar,672,bud,ntch1242,aa,Ntcham,bud,language,Africa,9.23971,0.599275,30
Bassossi,1559,bsi,bass1260,gm,Bassossi,bsi,language,Africa,5.23655,9.52275,34
Batak,33,bbc,bata1289,spa,Batak Toba,bbc,language,Papunesia,2.35498,99.1761,21
BATAK,241,bbc,bata1289,upsid,Batak Toba,bbc,language,Papunesia,2.35498,99.1761,21
Bats,2390,bbl,bats1242,ea,Bats,bbl,language,Eurasia,42.1806,45.344,51
BATS,242,bbl,bats1242,upsid,Bats,bbl,language,Eurasia,42.1806,45.344,45
Baule,1100,bci,baou1238,ph,Baoulé,bci,language,Africa,5.42509,-4.76565,23
Baure,1843,brg,baur1253,saphon,Baure,brg,language,South America,-13.1278,-64.1838,18
Beembe,144,beq,beem1239,spa,Beembe,beq,language,Africa,-3.95895,14.1,41
BEEMBE,251,beq,beem1239,upsid,Beembe,beq,language,Africa,-3.95895,14.1,26
Befang,1186,bby,befa1241,ph,Befang,bby,language,Africa,6.27562,10.0342,59
BEJA,249,bej,beja1238,upsid,Beja,bej,language,Africa,17.2436,36.6666,26
Bekwarra,674,bkv,bekw1241,aa,Bekwarra,bkv,language,Africa,6.73737,8.86489,36
Belait,1669,beg,bela1260,gm,Lemeting,beg,language,Papunesia,4.96207,114.933,25
Belanda Boor,1434,bxb,bela1256,gm,Belanda Bor,bxb,language,Africa,6.6503,27.8232,38
Belanda Viri,1435,bvi,bela1255,gm,Belanda Viri,bvi,language,Africa,7.41311,27.6956,43
Belhare,2236,byw,belh1239,uz,Belhariya,byw,language,Eurasia,26.9972,87.2783,36
Belizean Creole,1105,bzj,beli1260,ph,Belize Kriol English,bzj,language,North America,17.3941,-88.6281,35
BELLA COOLA,255,blc,bell1243,upsid,Bella Coola,blc,language,North America,52.3448,-126.689,31
Bemba,1188,bem,bemb1257,ph,Bemba (Zambia),bem,language,Africa,-10.6122,29.2993,25
Bena,1513,bez,bena1262,gm,Bena (Tanzania),bez,language,Africa,-9.26671,35.0364,34
Bench,1478,bcq,benc1235,gm,Bench,bcq,language,Africa,7.04682,35.7673,40
Bengali,1711,ben,beng1280,ra,Bengali,ben,language,Eurasia,24,90,220
Bengali,2162,ben,beng1280,uz,Bengali,ben,language,Eurasia,24,90,220
Bengali,177,ben,beng1280,spa,Bengali,ben,language,Eurasia,24,90,220
BENGALI,250,ben,beng1280,upsid,Bengali,ben,language,Eurasia,24,90,43
Berbice Dutch,1189,brc,berb1259,ph,Berbice Creole Dutch,brc,language,South America,5.3829,-58.0002,26
Beria,1509,zag,zagh1240,gm,Beria,zag,language,Africa,17.4842,23.4626,33
Berom,675,bom,bero1242,aa,Berom,bom,language,Africa,9.67037,8.81221,31
BERTA,621,wti,bert1248,upsid,Berta,wti,language,Africa,10.6474,34.7042,29
Bésɨro,1957,cax,chiq1248,saphon,Lomeriano-Ignaciano Chiquitano,cax,language,South America,-16.769554,-61.817795,26
Besleri,1401,hna,besl1239,gm,Besleri,NA,dialect,Africa,NA,NA,50
BETE,252,bev,dalo1238,upsid,Daloa Bété,bev,language,Africa,6.69281,-6.63944,37
Bété,673,btg,gagn1235,aa,Gagnoa Bété,btg,language,Africa,6.10051,-5.9701,51
Betta Kurumba,1190,xub,bett1235,ph,Betta Kurumba,xub,language,Eurasia,11.6385,76.6064,74
Betta Kurumba,2354,xub,bett1235,ea,Betta Kurumba,xub,language,Eurasia,11.6385,76.6064,74
Bɛ̀ŋ,676,nhb,beng1286,aa,Beng,nhb,language,Africa,7.78122,-4.23539,49
Bhele,677,bhy,bhel1238,aa,Bhele,bhy,language,Africa,0.24553,28.6681,28
Bhili,1712,bhb,bhil1251,ra,Bhili,bhb,language,Eurasia,20.85,73.9592,62
Bhojpuri,2357,bho,bhoj1244,ea,Bhojpuri,bho,language,Eurasia,26.458455,84.817115,51
Bhujel,2299,byh,bujh1238,ea,Bujhyal,byh,language,Eurasia,28.0084,84.5068,47
Bhumij,1713,unr,mund1320,ra,Mundari,unr,language,Eurasia,23.03,85.85,54
Biak,1683,bhw,biak1248,gm,Biak,bhw,language,Papunesia,-0.9523,135.879,43
Biak,1191,bhw,biak1248,ph,Biak,bhw,language,Papunesia,-0.9523,135.879,43
Biali,678,beh,bial1238,aa,Biali,beh,language,Africa,11.0382,1.08259,27
Bibbulman,2865,xbp,bibb1234,er,Bibbulman,xbp,dialect,Australia,NA,NA,22
Bidhawal,2788,ihw,gana1268,er,Birrdhawal,ihw,language,Australia,-37.05,148.93,25
Bidyara,2797,bym,bidy1243,er,Bidyara,bym,language,Australia,-25.192664,147.273359,20
Bigambal,2982,xbe,biga1237,er,Bigambal,xbe,language,Australia,-28.266,149.515,16
Bijogo,1494,bjg,bidy1244,gm,Kanyaki-Kagbaaga-Kajoko Bidyogo,bjg,language,Africa,11.1097,-16.1497,25
Bikele,1102,biw,bike1242,ph,Bikele,NA,dialect,Africa,NA,NA,56
Bikol (Bicolano),1695,bcl,cent2087,gm,Coastal-Naga Bikol,bcl,language,Papunesia,13.7574,123.403,28
bila,1251,bip,bila1255,gm,Bila,bip,language,Africa,1.16839,28.7626,33
Bilinara,1192,nbj,bili1250,ph,Bilinarra,NA,dialect,Australia,-16.868771,130.533991,23
Bilinarra,2851,nbj,bili1250,er,Bilinarra,NA,dialect,Australia,-16.868771,130.533991,23
Biloxi,1104,bll,bilo1248,ph,Biloxi,bll,language,North America,31.32,-89.1951,20
Bilua,1210,blb,bilu1245,ph,Bilua,blb,language,Papunesia,-7.92388,156.663,41
Bimoba,679,bim,bimo1239,aa,Bimoba,bim,language,Africa,10.4575,0.06121,44
Binandere,1193,bhg,bina1277,ph,Binandere,bhg,language,Papunesia,-8.37433,147.884,35
Binbinka,2688,wmb,binb1242,er,Binbinka,NA,dialect,Australia,NA,NA,23
Binumarien,872,bjr,binu1245,ph,Binumarien,bjr,language,Papunesia,-6.22068,146.102,16
Biri,2800,bzr,biri1256,er,Biri,bzr,language,Australia,-20.1494,146.67,18
Birifor,1548,biv,sout2790,gm,Southern Birifor,biv,language,Africa,9.2873,-2.72672,52
BIROM,257,bom,bero1242,upsid,Berom,bom,language,Africa,9.67037,8.81221,29
Bisa,680,bib,biss1248,aa,Bissa,bib,language,Africa,10.4257,-1.67332,41
BISA,253,bib,biss1248,upsid,Bissa,bib,language,Africa,10.4257,-1.67332,24
Blackfoot,1103,bla,siks1238,ph,Siksika,bla,language,North America,49.0669,-113.109,25
Blang; Plang; Bulang; Pulang; Pula; Kawa; K''ala; Kontoi',1065,blr,blan1242,ph,Blang,blr,language,Eurasia,22.0092,99.7405,40
Blin,1332,byn,bili1260,gm,Bilin,byn,language,Africa,15.7833,38.3917,38
Bobo,681,bbo,nort2819,aa,Northern Bobo Madaré,bbo,language,Africa,12.4182,-4.47538,78
Bobo,1194,bwq,sout2840,ph,Southern Bobo Madaré,bwq,language,Africa,11.5409,-4.26497,78
BOBO-FING,243,bbo,nort2819,upsid,Northern Bobo Madaré,bbo,language,Africa,12.4182,-4.47538,33
Bobo, North,1512,bbo,nort2819,gm,Northern Bobo Madaré,bbo,language,Africa,12.4182,-4.47538,37
BODO,263,brx,bodo1269,upsid,Bodo-Mech,brx,language,Eurasia,26.1,92,21
Boiken,984,bzf,boik1241,ph,Boikin,bzf,language,Papunesia,-3.68297,143.474,25
Bokala-Nkole,1662,nto,ntom1248,gm,Ntomba,nto,language,Africa,-1.99062,18.265,30
Bole,1195,bol,nucl1695,ph,Bole,bol,language,Africa,11.4839,11.2322,38
Bolivian Quechua,2033,qul,nort2976,saphon,North Bolivian Quechua,qul,language,South America,-14.4014,-68.7894,28
Bongo,1196,bot,bong1285,ph,Bongo,bot,language,Africa,7.4145,27.9918,29
Boonwurrung,2775,wyi,woiw1237,er,Woiwurrung-Thagungwurrung,wyi,language,Australia,-37.64264501,145.5879962,23
Bora,1857,boa,bora1263,saphon,Bora,boa,language,South America,-2.000259,-72.257066,41
Border Kuna,1897,kvn,bord1248,saphon,Border Kuna,kvn,language,South America,7.92993,-77.1664,24
Boro,1197,bwo,boro1277,ph,Boro (Ethiopia),bwo,language,Africa,10.6596,35.345,25
BoRo,1714,bwo,boro1277,ra,Boro (Ethiopia),bwo,language,Africa,10.6596,35.345,32
BORORO,258,bor,boro1282,upsid,Bororo,bor,language,South America,-16.6029,-55.2004,20
Borôro,1955,bor,boro1282,saphon,Bororo,bor,language,South America,-16.6029,-55.2004,22
Boussa,682,bqc,boko1266,aa,Boko (Benin),bqc,language,Africa,10.5189,3.71771,34
Bozo,683,bzx,hain1253,aa,Hainyaxo Bozo,bzx,language,Africa,13.8734,-5.65085,34
Brag-g.yab Tibetan,2328,khg,kham1282,ea,Khams Tibetan,khg,language,Eurasia,31.9313,91.7062,61
BRAHUI,261,brh,brah1256,upsid,Brahui,brh,language,Eurasia,29.04,66.56,33
BRAO,259,brb,lave1249,upsid,Brao,brb,language,Eurasia,14.5994,107.008,31
Breton,157,bre,bret1244,spa,Breton,bre,language,Eurasia,48.2452,-3.78934,108
BRETON,260,bre,bret1244,upsid,Breton,bre,language,Eurasia,48.2452,-3.78934,45
BRIBRI,268,bzd,brib1243,upsid,Bribri,bzd,language,North America,9.39794,-83.0539,27
Brokskat,1715,bkk,brok1247,ra,Brokskat,bkk,language,Eurasia,34.5308,76.6026,97
Brokskat,1198,bkk,brok1247,ph,Brokskat,bkk,language,Eurasia,34.5308,76.6026,97
BRUU,262,brv,west2397,upsid,Western Bru,brv,language,Eurasia,16.4906,104.754,42
Bubia,1200,bbx,bubi1249,ph,Bubia,bbx,language,Africa,4.02178,9.22304,39
Bugis,1694,bug,bugi1244,gm,Buginese,bug,language,Papunesia,-4.47,119.977,25
Bukharan Tajik,2219,tgk,taji1245,uz,Tajik,tgk,language,Eurasia,38.8213,68.5549,29
Bukusu,1201,bxk,buku1249,ph,Bukusu,bxk,language,Africa,0.68043,34.7719,30
Bularnu,2946,mis,bula1255,er,Bularnu,NA,language,Australia,-21.02656922,138.1566659,32
Bulgarian,2163,bul,bulg1262,uz,Bulgarian,bul,language,Eurasia,43.3646,25.047,122
Bulgarian,167,bul,bulg1262,spa,Bulgarian,bul,language,Eurasia,43.3646,25.047,122
BULGARIAN,265,bul,bulg1262,upsid,Bulgarian,bul,language,Eurasia,43.3646,25.047,42
Buli,1390,bwu,buli1254,gm,Buli (Ghana),bwu,language,Africa,10.5763,-1.26748,46
Bulu,684,bum,bulu1251,aa,Bulu (Cameroon),bum,language,Africa,3.16141,11.6365,36
Bum,1575,bmv,bumm1238,gm,Bum,bmv,language,Africa,6.48655,10.418,47
Bundeli,1716,bns,bund1253,ra,Bundeli,bns,language,Eurasia,24.8982,78.9542,55
Bundjalung,2712,xjb,yugu1249,er,Yugumbir,NA,dialect,Australia,NA,NA,20
Bunuba,2630,bck,buna1275,er,Bunaba,bck,language,Australia,-17.8297,125.631,24
Buol,1676,blf,buol1237,gm,Buol,blf,language,Papunesia,0.97727,121.519,23
Burarra,2629,bvr,bura1267,er,Burarra,bvr,language,Australia,-12.3061,134.365,26
BURARRA,266,bvr,bura1267,upsid,Burarra,bvr,language,Australia,-12.3061,134.365,21
Burji,1657,bji,burj1242,gm,Burji,bji,language,Africa,4.44624,38.4646,36
Burmese,2164,mya,nucl1310,uz,Burmese,mya,language,Eurasia,20.7926,93.9665,160
Burmese,22,mya,nucl1310,spa,Burmese,mya,language,Eurasia,20.7926,93.9665,160
BURMESE,476,mya,nucl1310,upsid,Burmese,mya,language,Eurasia,20.7926,93.9665,46
Burun,1313,bdi,buru1301,gm,Burun,bdi,language,Africa,10.725,33.921,38
Burushaski,6,bsk,buru1296,spa,Burushaski,bsk,language,Eurasia,36.2161,74.8236,208
BURUSHASKI,264,bsk,buru1296,upsid,Burushaski,bsk,language,Eurasia,36.2161,74.8236,43
busa,1252,bqp,busa1253,gm,Busa,bqp,language,Africa,9.91074,4.39929,31
Butchulla,2940,gbw,kabi1260,er,Kabikabi,gbw,language,Australia,-25.44486229,153.1539929,24
Buwal,1402,bhs,buwa1243,gm,Buwal,bhs,language,Africa,10.6151,13.8838,43
Buwandik,2717,xbg,bung1264,er,Bunganditj,xbg,language,Australia,-36.5,140.5,23
Bwamut,1603,box,buam1238,gm,Buamu,box,language,Africa,11.1687,-3.50303,28
Cabiyarí,1814,cbb,cabi1241,saphon,Cabiyarí,cbb,language,South America,0.16101,-71.0622,17
CACUA,275,cbv,cacu1241,upsid,Kakua,cbv,language,South America,0.88778,-69.5659,22
CADDO,269,cad,cadd1256,upsid,Caddo,cad,language,North America,33.33,-93.5,23
Cajamarca Quechua,2022,qvc,caja1238,saphon,Cajamarca Quechua,qvc,language,South America,-7.09314,-78.3214,22
Callawaya,1985,caw,call1235,saphon,Callawalla,caw,language,South America,-15.88451,-68.10176,32
Cambodian,14,khm,cent1989,spa,Central Khmer,khm,language,Eurasia,12.0515,105.015,42
Campa,110,cni,asha1243,spa,Asháninka,cni,language,South America,-11.9311,-73.9073,21
CAMPA,288,cni,asha1243,upsid,Asháninka,cni,language,South America,-11.9311,-73.9073,19
CAMSA,392,kbh,cams1241,upsid,Camsá,kbh,language,South America,1.14537,-76.8931,28
Camsá,1924,kbh,cams1241,saphon,Camsá,kbh,language,South America,1.14537,-76.8931,27
Candoshi-Shapra,1925,cbu,cand1248,saphon,Candoshi-Shapra,cbu,language,South America,-4.23835,-76.9347,27
Canela,1956,ram,cane1242,saphon,Canela-Krahô,ram,language,South America,-6.10712,-45.1299,29
Cantonese,19,yue,yuec1235,spa,Yue Chinese,yue,language,Eurasia,23,113,32
Caodeng rGyalrong,2257,jya,jiar1240,ea,NA,NA,NA,NA,NA,NA,63
Capanahua,2000,kaq,capa1241,saphon,Capanahua,kaq,language,South America,-6.63254,-74.3813,24
Cape Verde Creole,1606,kea,kabu1256,gm,Kabuverdianu,kea,language,Africa,15.0586,-23.6148,28
Caquinte,1815,cot,caqu1242,saphon,Caquinte,cot,language,South America,-11.4812,-73.4451,27
Carib,1869,car,gali1262,saphon,Galibi Carib,car,language,South America,5.83772,-56.8323,75
Carib,1868,car,gali1262,saphon,Galibi Carib,car,language,South America,5.83772,-56.8323,75
Carib,1867,car,gali1262,saphon,Galibi Carib,car,language,South America,5.83772,-56.8323,75
Carib,116,car,gali1262,spa,Galibi Carib,car,language,South America,5.83772,-56.8323,75
CARIB,272,car,gali1262,upsid,Galibi Carib,car,language,South America,5.83772,-56.8323,22
Carijona,1870,cbd,cari1279,saphon,Carijona,cbd,language,South America,1.21894,-72.0664,21
Cashibo-Cacataibo,2001,cbr,cash1251,saphon,Cashibo-Cacataibo,cbr,language,South America,-8.70232,-75.4206,21
Catalan,1138,cat,stan1289,ph,Catalan,cat,language,Eurasia,41.453,1.569,143
Cavinena,854,cav,cavi1250,ph,Cavineña,cav,language,South America,-13.3544,-66.6277,24
Cavineña,2045,cav,cavi1250,saphon,Cavineña,cav,language,South America,-13.3544,-66.6277,24
Cayapa,101,cbi,chac1249,spa,Cha'palaa,cbi,language,South America,0.71489,-79.0508,28
CAYAPA,273,cbi,chac1249,upsid,Cha'palaa,cbi,language,South America,0.71489,-79.0508,28
Cayubaba,1926,cyb,cayu1262,saphon,Cayubaba,cyb,language,South America,-13.2482,-65.4822,33
CAYUVAVA,296,cyb,cayu1262,upsid,Cayubaba,cyb,language,South America,-13.2482,-65.4822,33
Cebuano,1692,ceb,cebu1242,gm,Cebuano,ceb,language,Papunesia,8.38799,124.367,40
Cebuano,2430,ceb,cebu1242,ea,Cebuano,ceb,language,Papunesia,8.38799,124.367,40
Central Arrernte,2706,aer,mpar1238,er,Mparntwe Arrernte,NA,dialect,Australia,NA,NA,44
Central Khmer,2597,khm,cent1989,ea,Central Khmer,khm,language,Eurasia,12.0515,105.015,46
Central Sama,2208,sml,cent2092,uz,Central Sama,sml,language,Papunesia,7.004574,118.455978,36
Cerma,685,cme,cerm1238,aa,Cerma,cme,language,Africa,10.1245,-4.94917,46
Cha'palaa,1854,cbi,chac1249,saphon,Cha'palaa,cbi,language,South America,0.71489,-79.0508,27
Chachapoyas Quechua,2023,quk,chac1250,saphon,Chachapoyas Quechua,quk,language,South America,-6.27021,-77.6615,18
Chacobo,121,cao,chac1251,spa,Chácobo,cao,language,South America,-12.133,-66.7164,21
Chácobo,2002,cao,chac1251,saphon,Chácobo,cao,language,South America,-12.133,-66.7164,20
Chaha,1461,sgw,chah1248,gm,Chaha,NA,dialect,Africa,NA,NA,44
Cham,29,cjm,east2563,spa,Eastern Cham,cjm,language,Eurasia,11.2853,108.49,35
CHAM,282,cjm,east2563,upsid,Eastern Cham,cjm,language,Eurasia,11.2853,108.49,32
Chamacoco,2136,ceg,cham1315,saphon,Chamacoco,ceg,language,South America,-20.5899,-58.2005,37
Chamicuro,1816,ccc,cham1318,saphon,Chamicuro,ccc,language,South America,-5.1149,-75.6778,58
Chamicuro,855,ccc,cham1318,ph,Chamicuro,ccc,language,South America,-5.1149,-75.6778,58
Chamorro,38,cha,cham1312,spa,Chamorro,cha,language,Papunesia,13.438011,144.74474,36
CHAMORRO,277,cha,cham1312,upsid,Chamorro,cha,language,Papunesia,13.438011,144.74474,26
Chandangs and Byangs,1717,cdn,chau1259,ra,Chaudangsi,cdn,language,Eurasia,29.7033,80.4832,42
CHANGZHOU,622,wuu,wuch1236,upsid,Wu Chinese,wuu,language,Eurasia,29.8621,119.682,34
Chantyal,2356,chx,chan1310,ea,Chantyal,chx,language,Eurasia,28.684,83.4488,48
Chasta Costa,64,tol,tolo1259,spa,Tolowa-Chetco,tol,language,North America,41.9192,-124.1,44
CHATINO,294,ctp,west2644,upsid,Western Highland Chatino,ctp,language,North America,16.2495,-97.3244,25
Che; Rukuba; Kuche; Bache; Inchazi; Sale,1068,ruk,chee1238,ph,Che,ruk,language,Africa,10.0031,8.67024,57
Chechen,856,che,chec1245,ph,Chechen,che,language,Eurasia,43.5,45.5,309
Chepang,857,cdm,chep1245,ph,Chepang,cdm,language,Eurasia,27.7206,84.9017,24
Cheremis,181,mhr,east2328,spa,Eastern Mari,mhr,language,Eurasia,55.8307,48.405,61
Cheremis,858,mhr,east2328,ph,Eastern Mari,mhr,language,Eurasia,55.8307,48.405,61
CHEROKEE,280,chr,cher1273,upsid,Cherokee,chr,language,North America,35.4664,-83.163,17
Chickasaw,1230,cic,chic1270,ph,Chickasaw,cic,language,North America,34,-88,25
Chilliwak Halkomelem,1115,hur,halk1245,ph,Halkomelem,hur,language,North America,48.0751,-122.029,47
Chimariko,1082,cid,chim1301,ph,Chimariko,cid,language,North America,41,-123,42
Chimborazo Quichua,1157,qug,chim1302,ph,Bolivar-North Chimborazo Highland Quichua,qug,language,South America,-1.36727,-78.8521,36
Chimila,1894,cbg,chim1309,saphon,Chimila,cbg,language,South America,10.1902,-74.2559,36
Chinanteco,859,cle,leal1235,ph,Lealao Chinantec,cle,language,North America,17.3162,-95.9265,35
Chindali,1471,ndh,ndal1241,gm,Ndali,ndh,language,Africa,-9.88948,33.6118,31
Chinese,2166,yue,yuec1235,uz,Yue Chinese,yue,language,Eurasia,23,113,48
Chipaya,2126,cap,chip1262,saphon,Chipaya,cap,language,South America,-18.73951,-67.89633,51
Chipewyan,63,chp,chip1261,spa,Chipewyan,chp,language,North America,58.98,-104.44,61
CHIPEWYAN,278,chp,chip1261,upsid,Chipewyan,chp,language,North America,58.98,-104.44,52
Chiricahua Apache,951,apm,mesc1238,ph,Mescalero-Chiricahua Apache,apm,language,North America,33.1291,-105.566,51
Chiriguano,2078,gui,east2555,saphon,Eastern Bolivian Guaraní,gui,language,South America,-20.42,-63.37,48
Chiriguano,2077,gui,east2555,saphon,Eastern Bolivian Guaraní,gui,language,South America,-20.42,-63.37,48
Choctaw,1071,cho,choc1276,ph,Choctaw,cho,language,North America,32.25,-88.5,21
Chokri,1718,nri,chok1243,ra,Chokri Naga,nri,language,Eurasia,25.5636,94.2887,39
Cholón,1921,cht,chol1284,saphon,Cholón,cht,language,South America,-9.23129,-75.9621,20
Chon,1907,ona,onaa1245,saphon,Selk'nam,ona,language,South America,-54,-68.5,29
Chong,910,cog,chon1284,ph,Chong of Chanthaburi,cog,language,Eurasia,12.5218,102.514,40
Chontal,85,chf,taba1266,spa,Tabasco Chontal,chf,language,North America,18.1713,-92.7367,37
Chonyi,1586,coh,chon1287,gm,Chonyi-Dzihana-Kauma,coh,language,Africa,-6.518,38.672,47
Chorote,1981,crq,iyow1239,saphon,Iyo'wujwa Chorote,crq,language,South America,-22.2067,-62.6508,21
Chrau,861,crw,chra1242,ph,Chrau,crw,language,Eurasia,10.8021,107.293,33
CHUAVE,284,cjv,chua1250,upsid,Chuave,cjv,language,Papunesia,-6.17824,145.139,17
Chukchi,195,ckt,chuk1273,spa,Chukchi,ckt,language,Eurasia,68.6436,170.045,42
Chukchi,2362,ckt,chuk1273,ea,Chukchi,ckt,language,Eurasia,68.6436,170.045,42
CHUKCHI,285,ckt,chuk1273,upsid,Chukchi,ckt,language,Eurasia,68.6436,170.045,22
Chulupí,1983,cag,niva1238,saphon,Nivaclé,cag,language,South America,-22.8557,-61.7606,28
Chumburung,686,ncu,chum1261,aa,Chumburung,ncu,language,Africa,8.15211,-0.2755,30
Chuvash,189,chv,chuv1255,spa,Chuvash,chv,language,Eurasia,55.487,47.163,39
CHUVASH,281,chv,chuv1255,upsid,Chuvash,chv,language,Eurasia,55.487,47.163,30
cilungu,1289,mgr,mamb1296,gm,Mambwe-Lungu,mgr,language,Africa,-8.86817,31.2269,36
Cocos Malay,2222,coa,coco1260,uz,Cocos Islands Malay,coa,language,Papunesia,-12.193342,96.833679,27
Coeur d''Alene',863,crd,coeu1236,ph,Coeur d'Alene,crd,language,North America,47.2958,-116.715,48
COFAN,289,con,cofa1242,upsid,Cofán,con,language,South America,0.276675,-77.0643,35
Cofán,1895,con,cofa1242,saphon,Cofán,con,language,South America,0.276675,-77.0643,37
Colorado; Tsafiki,1222,cof,colo1256,ph,Tsafiki,cof,language,South America,-0.21181,-79.2347,25
Comanche,864,com,coma1245,ph,Comanche,com,language,North America,34,-101,18
Comorian, Ndzwani,1547,wni,ndzw1235,gm,Ndzwani Comorian,wni,language,Africa,-12.2123,44.3709,39
Comox,1107,coo,como1259,ph,Comox,coo,language,North America,49.7233,-124.967,42
Copi,1318,cce,copi1238,gm,Copi,NA,dialect,Africa,NA,NA,68
Croatian,1139,hrv,croa1245,ph,Croatian Standard,hrv,dialect,Eurasia,45.555,15.982,36
Crow,1238,cro,crow1244,ph,Crow,cro,language,North America,45.368,-107.874,23
CUBEO,295,cub,cube1242,upsid,Cubeo,cub,language,South America,1.32382,-70.1939,23
Cuiba,1910,cui,cuib1242,saphon,Cuiba,cui,language,South America,6.19829,-69.8197,25
CUNA,435,kvn,bord1248,upsid,Border Kuna,kvn,language,South America,7.92993,-77.1664,21
Cupeno,865,cup,cupe1243,ph,Cupeño,cup,language,North America,33.3148,-116.515,38
Curripaco,1817,kpc,curr1243,saphon,Curripaco,kpc,language,South America,0.69618,-67.5028,29
Cuvok,866,cuv,cuvo1236,ph,Cuvok,cuv,language,Africa,10.6448,14.0006,29
Cuzco-Collao Quechua,2024,quz,cusc1236,saphon,Cusco Quechua,quz,language,South America,-14.0853,-71.7663,31
Cwaya,1499,shw,shwa1239,gm,Shwai,shw,language,Africa,11.2708,30.3533,38
Czech,1140,ces,czec1258,ph,Czech,ces,language,Eurasia,49.873398,15.10437,118
Daba,687,dbq,nucl1683,aa,Daba,dbq,language,Africa,10.3521,13.6318,93
Daba,1576,dbq,nucl1683,gm,Daba,dbq,language,Africa,10.3521,13.6318,93
DADIBI,468,mps,dadi1250,upsid,Dadibi,mps,language,Papunesia,-6.65765,144.511,23
