ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,Item_ZhuyinFuhao
720,2,4,481,0,1048,1,cvai1,Cyai1,ㄘㄩㄞ
720,8,3,325,0,1490,1,cvai1,Cyai1,ㄘㄩㄞ
720,1,3,460,0,1494,1,cvai1,Cyai1,ㄘㄩㄞ
721,8,2,213,0,2149,1,luao3,luau3,ㄌㄨㄠˇ
721,2,8,1207,0,731,1,luao3,luau3,ㄌㄨㄠˇ
721,1,8,1216,0,741,1,luao3,luau3,ㄌㄨㄠˇ
721,20,1,16,1,1487,1,luao3,luau3,ㄌㄨㄠˇ
721,22,2,293,0,3234,1,luao3,luau3,ㄌㄨㄠˇ
722,1,5,783,0,708,1,cho4,zo4,ㄔㄛˋ
722,8,5,747,0,1008,1,cho4,zo4,ㄔㄛˋ
722,22,6,863,1,2441,1,cho4,zo4,ㄔㄛˋ
722,20,3,451,1,19,1,cho4,zo4,ㄔㄛˋ
722,2,4,532,0,924,1,cho4,zo4,ㄔㄛˋ
723,2,2,248,NA,NA,1,tvan3,Ty[n3,ㄊㄩㄢˇ
723,8,4,577,0,2719,1,tvan3,Ty[n3,ㄊㄩㄢˇ
723,1,8,1176,0,1170,1,tvan3,Ty[n3,ㄊㄩㄢˇ
723,20,2,226,1,65,1,tvan3,Ty[n3,ㄊㄩㄢˇ
723,22,3,324,0,2354,1,tvan3,Ty[n3,ㄊㄩㄢˇ
724,20,4,586,1,92,1,ra1,ra1,ㄖㄚ
724,8,10,1551,0,215,1,ra1,ra1,ㄖㄚ
724,22,7,1005,0,1327,1,ra1,ra1,ㄖㄚ
724,2,3,350,0,1377,1,ra1,ra1,ㄖㄚ
724,1,3,364,0,1035,1,ra1,ra1,ㄖㄚ
725,8,2,283,0,881,1,shvou2,Syou2,ㄕㄩㄡˊ
725,22,1,49,0,2299,1,shvou2,Syou2,ㄕㄩㄡˊ
725,1,6,839,0,601,1,shvou2,Syou2,ㄕㄩㄡˊ
725,2,3,365,0,744,1,shvou2,Syou2,ㄕㄩㄡˊ
725,20,10,1588,1,60,1,shvou2,Syou2,ㄕㄩㄡˊ
726,1,2,314,0,1389,1,shvo2,Syo2,ㄕㄩㄛˊ
726,22,9,1430,0,740,1,shvo2,Syo2,ㄕㄩㄛˊ
726,2,2,278,0,1958,1,shvo2,Syo2,ㄕㄩㄛˊ
726,8,8,1256,0,672,1,shvo2,Syo2,ㄕㄩㄛˊ
726,20,9,1341,1,781,1,shvo2,Syo2,ㄕㄩㄛˊ
727,20,7,1054,1,920,1,muai3,muai3,ㄇㄨㄞˇ
727,8,1,152,0,1570,1,muai3,muai3,ㄇㄨㄞˇ
727,22,9,1367,0,803,1,muai3,muai3,ㄇㄨㄞˇ
727,2,8,1192,0,876,1,muai3,muai3,ㄇㄨㄞˇ
727,1,5,680,0,450,1,muai3,muai3,ㄇㄨㄞˇ
728,1,3,369,0,1080,1,rie4,ri[4,ㄖㄧㄝˋ
728,20,4,529,1,487,1,rie4,ri[4,ㄖㄧㄝˋ
728,8,1,4,0,1578,1,rie4,ri[4,ㄖㄧㄝˋ
728,2,2,315,0,761,1,rie4,ri[4,ㄖㄧㄝˋ
728,22,1,54,0,3252,1,rie4,ri[4,ㄖㄧㄝˋ
729,1,7,1073,0,748,1,qao4,qau4,ㄑㄠˋ
729,2,10,1559,0,1218,1,qao4,qau4,ㄑㄠˋ
729,20,9,1427,1,844,1,qao4,qau4,ㄑㄠˋ
729,8,5,649,1,809,1,qao4,qau4,ㄑㄠˋ
729,22,1,106,1,2941,1,qao4,qau4,ㄑㄠˋ
730,8,9,1425,0,1106,1,fiao3,fiau3,ㄈㄧㄠˇ
730,2,9,1390,0,1176,1,fiao3,fiau3,ㄈㄧㄠˇ
730,1,5,800,0,1210,1,fiao3,fiau3,ㄈㄧㄠˇ
730,22,7,1107,0,1655,1,fiao3,fiau3,ㄈㄧㄠˇ
730,20,3,467,1,65,1,fiao3,fiau3,ㄈㄧㄠˇ
731,2,2,221,0,1316,1,bou2,pou2,ㄅㄡˊ
731,8,8,1271,1,704,1,bou2,pou2,ㄅㄡˊ
731,22,5,788,0,2234,1,bou2,pou2,ㄅㄡˊ
731,20,9,1329,1,45,1,bou2,pou2,ㄅㄡˊ
731,1,2,230,0,1486,1,bou2,pou2,ㄅㄡˊ
732,2,9,1418,0,666,1,mvi1,myei1,ㄇㄩㄟ
732,20,3,421,1,246,1,mvi1,myei1,ㄇㄩㄟ
732,8,1,126,0,1510,1,mvi1,myei1,ㄇㄩㄟ
732,22,7,1045,0,69,1,mvi1,myei1,ㄇㄩㄟ
732,1,1,104,0,637,1,mvi1,myei1,ㄇㄩㄟ
733,22,2,196,0,2317,1,gve1,ky^1,ㄍㄩㄜ
733,8,2,183,0,1632,1,gve1,ky^1,ㄍㄩㄜ
733,20,6,844,1,16,1,gve1,ky^1,ㄍㄩㄜ
733,2,4,529,0,1257,1,gve1,ky^1,ㄍㄩㄜ
733,1,8,1196,0,679,1,gve1,ky^1,ㄍㄩㄜ
734,1,3,405,0,1039,1,miei4,miei4,ㄇㄧㄟˋ
734,20,8,1253,1,30,1,miei4,miei4,ㄇㄧㄟˋ
734,22,10,1527,1,1533,1,miei4,miei4,ㄇㄧㄟˋ
734,2,4,588,0,820,1,miei4,miei4,ㄇㄧㄟˋ
734,8,4,604,1,971,1,miei4,miei4,ㄇㄧㄟˋ
735,22,4,591,0,1526,1,nve3,nye3,ㄋㄩㄝˇ
735,8,9,1435,0,801,1,nve3,nye3,ㄋㄩㄝˇ
735,2,8,1223,0,712,1,nve3,nye3,ㄋㄩㄝˇ
735,20,3,474,1,152,1,nve3,nye3,ㄋㄩㄝˇ
735,1,8,1157,0,353,1,nve3,nye3,ㄋㄩㄝˇ
736,22,1,59,1,1817,1,huou3,huou3,ㄏㄨㄡˇ
736,8,7,979,1,320,1,huou3,huou3,ㄏㄨㄡˇ
736,2,5,764,0,733,1,huou3,huou3,ㄏㄨㄡˇ
736,20,8,1134,1,130,1,huou3,huou3,ㄏㄨㄡˇ
736,1,2,263,0,854,1,huou3,huou3,ㄏㄨㄡˇ
737,2,4,631,0,836,1,tue4,Tue4,ㄊㄨㄝˋ
737,22,9,1312,1,1440,1,tue4,Tue4,ㄊㄨㄝˋ
737,8,1,48,1,2753,1,tue4,Tue4,ㄊㄨㄝˋ
737,20,2,173,1,11,1,tue4,Tue4,ㄊㄨㄝˋ
737,1,6,902,0,789,1,tue4,Tue4,ㄊㄨㄝˋ
738,2,5,702,0,1429,1,xvi4,xyei4,ㄒㄩㄟˋ
738,8,9,1342,0,722,1,xvi4,xyei4,ㄒㄩㄟˋ
738,1,3,440,0,1270,1,xvi4,xyei4,ㄒㄩㄟˋ
738,20,4,597,1,5,1,xvi4,xyei4,ㄒㄩㄟˋ
738,22,4,565,0,2169,1,xvi4,xyei4,ㄒㄩㄟˋ
739,8,10,1458,0,521,1,ziai2,ciai2,ㄗㄧㄞˊ
739,2,7,1077,0,819,1,ziai2,ciai2,ㄗㄧㄞˊ
739,20,9,1409,1,786,1,ziai2,ciai2,ㄗㄧㄞˊ
739,22,2,273,1,2665,1,ziai2,ciai2,ㄗㄧㄞˊ
739,1,8,1246,0,1000,1,ziai2,ciai2,ㄗㄧㄞˊ
740,2,6,852,0,808,1,riai4,riai4,ㄖㄧㄞˋ
740,22,1,89,0,1683,1,riai4,riai4,ㄖㄧㄞˋ
740,20,6,948,1,188,1,riai4,riai4,ㄖㄧㄞˋ
740,8,6,874,0,663,1,riai4,riai4,ㄖㄧㄞˋ
740,1,2,209,0,906,1,riai4,riai4,ㄖㄧㄞˋ
741,1,2,319,1,1346,1,mu1,mu1,ㄇㄨ
741,20,10,1491,1,367,1,mu1,mu1,ㄇㄨ
741,8,4,510,0,1015,1,mu1,mu1,ㄇㄨ
741,2,10,1581,0,1591,1,mu1,mu1,ㄇㄨ
741,22,10,1441,0,1191,1,mu1,mu1,ㄇㄨ
742,8,1,54,0,1660,1,fvang2,fyaN2,ㄈㄩㄤˊ
742,22,7,1056,0,1095,1,fvang2,fyaN2,ㄈㄩㄤˊ
742,20,9,1384,1,956,1,fvang2,fyaN2,ㄈㄩㄤˊ
742,2,10,1489,0,680,1,fvang2,fyaN2,ㄈㄩㄤˊ
742,1,2,217,0,774,1,fvang2,fyaN2,ㄈㄩㄤˊ
743,20,1,102,1,466,1,tua1,Tua1,ㄊㄨㄚ
743,8,7,1002,1,391,1,tua1,Tua1,ㄊㄨㄚ
743,2,9,1289,1,1338,1,tua1,Tua1,ㄊㄨㄚ
743,1,9,1422,0,220,1,tua1,Tua1,ㄊㄨㄚ
743,22,4,553,0,1255,1,tua1,Tua1,ㄊㄨㄚ
744,8,6,941,0,630,1,fua1,fua1,ㄈㄨㄚ
744,1,1,147,0,680,1,fua1,fua1,ㄈㄨㄚ
744,20,5,719,1,55,1,fua1,fua1,ㄈㄨㄚ
744,2,8,1257,0,1831,1,fua1,fua1,ㄈㄨㄚ
744,22,10,1593,0,582,1,fua1,fua1,ㄈㄨㄚ
745,1,8,1160,0,640,1,chue4,zu^4,ㄔㄨㄜˋ
745,8,5,728,0,691,1,chue4,zu^4,ㄔㄨㄜˋ
745,22,7,974,0,1362,1,chue4,zu^4,ㄔㄨㄜˋ
745,20,7,1072,1,73,1,chue4,zu^4,ㄔㄨㄜˋ
745,2,4,540,0,901,1,chue4,zu^4,ㄔㄨㄜˋ
746,8,10,1567,1,898,1,tio4,Tio4,ㄊㄧㄛˋ
746,22,6,889,1,3269,1,tio4,Tio4,ㄊㄧㄛˋ
746,20,9,1392,1,765,1,tio4,Tio4,ㄊㄧㄛˋ
746,2,3,324,0,927,1,tio4,Tio4,ㄊㄧㄛˋ
746,1,10,1454,0,434,1,tio4,Tio4,ㄊㄧㄛˋ
747,1,7,1080,0,737,1,siai3,siai3,ㄙㄧㄞˇ
747,2,2,242,0,1753,1,siai3,siai3,ㄙㄧㄞˇ
747,8,3,327,1,2537,1,siai3,siai3,ㄙㄧㄞˇ
747,22,3,418,0,1883,1,siai3,siai3,ㄙㄧㄞˇ
747,20,8,1223,1,40,1,siai3,siai3,ㄙㄧㄞˇ
748,8,3,386,0,2220,1,mui1,mui1,ㄇㄨㄟ
748,20,3,338,1,19,1,mui1,mui1,ㄇㄨㄟ
748,1,7,1024,0,616,1,mui1,mui1,ㄇㄨㄟ
748,22,6,933,1,2811,1,mui1,mui1,ㄇㄨㄟ
748,2,5,714,0,1518,1,mui1,mui1,ㄇㄨㄟ
749,2,9,1308,0,1377,1,zva4,cya4,ㄗㄩㄚˋ
749,20,2,279,1,88,1,zva4,cya4,ㄗㄩㄚˋ
749,22,10,1495,0,1078,1,zva4,cya4,ㄗㄩㄚˋ
749,8,7,1097,1,1151,1,zva4,cya4,ㄗㄩㄚˋ
749,1,9,1412,0,182,1,zva4,cya4,ㄗㄩㄚˋ
750,22,1,123,0,1939,1,hva3,hya3,ㄏㄩㄚˇ
750,2,8,1133,0,1333,1,hva3,hya3,ㄏㄩㄚˇ
750,20,7,1001,1,45,1,hva3,hya3,ㄏㄩㄚˇ
750,1,3,400,0,680,1,hva3,hya3,ㄏㄩㄚˇ
750,8,8,1236,1,689,1,hva3,hya3,ㄏㄩㄚˇ
751,22,4,568,0,1497,1,mve1,my^1,ㄇㄩㄜ
751,2,5,670,0,1863,1,mve1,my^1,ㄇㄩㄜ
751,8,3,384,0,1542,1,mve1,my^1,ㄇㄩㄜ
751,20,10,1493,1,26,1,mve1,my^1,ㄇㄩㄜ
751,1,5,751,0,351,1,mve1,my^1,ㄇㄩㄜ
752,2,4,538,0,1051,1,rin3,rin3,ㄖㄧㄣˇ
752,1,8,1269,0,797,1,rin3,rin3,ㄖㄧㄣˇ
752,8,4,487,1,2273,1,rin3,rin3,ㄖㄧㄣˇ
752,22,1,30,0,2753,1,rin3,rin3,ㄖㄧㄣˇ
752,20,5,751,1,147,1,rin3,rin3,ㄖㄧㄣˇ
753,20,9,1422,1,160,1,chve2,zye2,ㄔㄩㄜˊ
753,2,4,498,0,1354,1,chve2,zye2,ㄔㄩㄜˊ
753,1,5,761,0,582,1,chve2,zye2,ㄔㄩㄜˊ
753,22,1,13,0,3271,1,chve2,zye2,ㄔㄩㄜˊ
753,8,9,1316,0,779,1,chve2,zye2,ㄔㄩㄜˊ
754,8,3,348,1,1917,1,zhvi4,Zyei4,ㄓㄩㄟˋ
754,22,5,653,0,2832,1,zhvi4,Zyei4,ㄓㄩㄟˋ
754,20,3,453,1,217,1,zhvi4,Zyei4,ㄓㄩㄟˋ
754,1,10,1493,0,528,1,zhvi4,Zyei4,ㄓㄩㄟˋ
754,2,1,144,0,3282,1,zhvi4,Zyei4,ㄓㄩㄟˋ
755,2,8,1260,0,865,1,cing1,CiN1,ㄘㄧㄥ
755,20,1,12,1,623,1,cing1,CiN1,ㄘㄧㄥ
755,22,1,1,0,965,1,cing1,CiN1,ㄘㄧㄥ
755,1,2,259,0,966,1,cing1,CiN1,ㄘㄧㄥ
755,8,8,1164,1,748,1,cing1,CiN1,ㄘㄧㄥ
756,8,5,647,1,703,1,ye4,i^4,ㄧㄜˋ
756,1,2,235,1,1205,1,ye4,i^4,ㄧㄜˋ
756,2,7,1005,0,1378,1,ye4,i^4,ㄧㄜˋ
756,22,7,973,0,1192,1,ye4,i^4,ㄧㄜˋ
756,20,2,241,1,108,1,ye4,i^4,ㄧㄜˋ
757,2,10,1446,0,814,1,xve4,xy^4,ㄒㄩㄜˋ
757,20,5,655,1,134,1,xve4,xy^4,ㄒㄩㄜˋ
757,22,3,399,0,2644,1,xve4,xy^4,ㄒㄩㄜˋ
757,1,3,383,0,542,1,xve4,xy^4,ㄒㄩㄜˋ
757,8,8,1180,0,830,1,xve4,xy^4,ㄒㄩㄜˋ
758,20,2,200,1,83,1,pie2,Pi^2,ㄆㄧㄜˊ
758,2,4,589,0,611,1,pie2,Pi^2,ㄆㄧㄜˊ
758,8,2,264,0,744,1,pie2,Pi^2,ㄆㄧㄜˊ
758,22,10,1550,0,802,1,pie2,Pi^2,ㄆㄧㄜˊ
758,1,7,1079,0,543,1,pie2,Pi^2,ㄆㄧㄜˊ
759,20,1,151,1,184,1,xvou4,xyou4,ㄒㄩㄡˋ
759,2,5,761,0,601,1,xvou4,xyou4,ㄒㄩㄡˋ
759,22,6,859,0,1515,1,xvou4,xyou4,ㄒㄩㄡˋ
759,1,6,855,0,419,1,xvou4,xyou4,ㄒㄩㄡˋ
759,8,4,511,1,1683,1,xvou4,xyou4,ㄒㄩㄡˋ
760,2,4,543,0,1418,1,ne1,ne1,ㄋㄝ
760,8,4,496,1,1345,1,ne1,ne1,ㄋㄝ
760,1,7,1005,0,1095,1,ne1,ne1,ㄋㄝ
760,20,7,977,1,62,1,ne1,ne1,ㄋㄝ
760,22,3,346,0,2289,1,ne1,ne1,ㄋㄝ
761,8,8,1166,0,801,1,svan2,sy[n2,ㄙㄩㄢˊ
761,22,9,1436,0,705,1,svan2,sy[n2,ㄙㄩㄢˊ
761,2,9,1294,0,579,1,svan2,sy[n2,ㄙㄩㄢˊ
761,1,9,1409,0,315,1,svan2,sy[n2,ㄙㄩㄢˊ
761,20,3,364,1,162,1,svan2,sy[n2,ㄙㄩㄢˊ
762,22,10,1597,0,1054,1,ru1,ru1,ㄖㄨ
762,8,3,373,0,1110,1,ru1,ru1,ㄖㄨ
762,1,5,674,1,1462,1,ru1,ru1,ㄖㄨ
762,20,7,1033,1,86,1,ru1,ru1,ㄖㄨ
762,2,7,1092,1,1472,1,ru1,ru1,ㄖㄨ
763,8,1,101,1,2293,1,cuao3,Cuau3,ㄘㄨㄠˇ
763,20,4,539,1,320,1,cuao3,Cuau3,ㄘㄨㄠˇ
763,2,6,923,0,969,1,cuao3,Cuau3,ㄘㄨㄠˇ
763,22,7,1031,0,1817,1,cuao3,Cuau3,ㄘㄨㄠˇ
763,1,10,1589,0,872,1,cuao3,Cuau3,ㄘㄨㄠˇ
764,20,9,1407,1,30,1,ciang4,CiaN4,ㄘㄧㄤˋ
764,22,8,1158,0,1587,1,ciang4,CiaN4,ㄘㄧㄤˋ
764,1,9,1380,0,844,1,ciang4,CiaN4,ㄘㄧㄤˋ
764,8,5,791,1,889,1,ciang4,CiaN4,ㄘㄧㄤˋ
764,2,4,562,0,1817,1,ciang4,CiaN4,ㄘㄧㄤˋ
765,2,8,1277,0,1980,1,rong4,roN4,ㄖㄨㄥˋ
765,8,5,641,1,1166,1,rong4,roN4,ㄖㄨㄥˋ
765,1,3,441,0,1328,1,rong4,roN4,ㄖㄨㄥˋ
765,20,3,379,1,222,1,rong4,roN4,ㄖㄨㄥˋ
765,22,3,390,0,2157,1,rong4,roN4,ㄖㄨㄥˋ
766,20,4,501,1,919,1,chiu2,ziou2,ㄔㄧㄡˊ
766,2,8,1193,1,2133,1,chiu2,ziou2,ㄔㄧㄡˊ
766,22,1,63,1,2563,1,chiu2,ziou2,ㄔㄧㄡˊ
766,8,10,1584,0,599,1,chiu2,ziou2,ㄔㄧㄡˊ
766,1,3,451,0,3238,1,chiu2,ziou2,ㄔㄧㄡˊ
767,20,6,946,1,7,1,qo1,qo1,ㄑㄛ
767,1,8,1181,0,723,1,qo1,qo1,ㄑㄛ
767,8,4,557,0,764,1,qo1,qo1,ㄑㄛ
767,2,5,713,0,3178,1,qo1,qo1,ㄑㄛ
767,22,2,210,0,1736,1,qo1,qo1,ㄑㄛ
768,1,1,14,0,1056,1,ju2,ju2,ㄐㄨˊ
768,8,2,197,0,2053,1,ju2,ju2,ㄐㄨˊ
768,20,9,1399,1,18,1,ju2,ju2,ㄐㄨˊ
768,22,6,923,0,2171,1,ju2,ju2,ㄐㄨˊ
768,2,2,183,0,2220,1,ju2,ju2,ㄐㄨˊ
769,8,3,474,0,667,1,fvo3,fyo3,ㄈㄩㄛˇ
769,2,2,174,0,815,1,fvo3,fyo3,ㄈㄩㄛˇ
769,1,3,380,0,896,1,fvo3,fyo3,ㄈㄩㄛˇ
769,20,1,148,1,238,1,fvo3,fyo3,ㄈㄩㄛˇ
769,22,9,1387,0,811,1,fvo3,fyo3,ㄈㄩㄛˇ
770,8,1,17,1,1321,1,biang1,piaN1,ㄅㄧㄤ
770,2,9,1407,1,1192,1,biang1,piaN1,ㄅㄧㄤ
770,22,2,211,0,2733,1,biang1,piaN1,ㄅㄧㄤ
770,1,7,1087,0,1169,1,biang1,piaN1,ㄅㄧㄤ
770,20,10,1517,1,195,1,biang1,piaN1,ㄅㄧㄤ
771,1,10,1557,0,700,1,juan4,juan4,ㄐㄨㄢˋ
771,20,1,45,1,2749,1,juan4,juan4,ㄐㄨㄢˋ
771,2,10,1582,0,1433,1,juan4,juan4,ㄐㄨㄢˋ
771,22,3,328,1,2416,1,juan4,juan4,ㄐㄨㄢˋ
771,8,3,393,0,1067,1,juan4,juan4,ㄐㄨㄢˋ
772,20,1,36,1,1309,1,zvi3,cyei3,ㄗㄩㄟˇ
772,1,4,617,0,392,1,zvi3,cyei3,ㄗㄩㄟˇ
772,22,6,890,0,2279,1,zvi3,cyei3,ㄗㄩㄟˇ
772,2,3,357,0,1910,1,zvi3,cyei3,ㄗㄩㄟˇ
772,8,5,750,1,1059,1,zvi3,cyei3,ㄗㄩㄟˇ
773,1,8,1152,0,861,1,lio1,lio1,ㄌㄧㄛ
773,2,2,229,0,1920,1,lio1,lio1,ㄌㄧㄛ
773,22,1,154,0,2081,1,lio1,lio1,ㄌㄧㄛ
773,20,8,1170,1,125,1,lio1,lio1,ㄌㄧㄛ
773,8,9,1291,0,537,1,lio1,lio1,ㄌㄧㄛ
774,22,2,230,1,2479,1,sio1,sio1,ㄙㄧㄛ
774,20,7,1107,1,122,1,sio1,sio1,ㄙㄧㄛ
774,8,10,1565,0,482,1,sio1,sio1,ㄙㄧㄛ
774,2,5,795,0,1024,1,sio1,sio1,ㄙㄧㄛ
774,1,2,310,0,1423,1,sio1,sio1,ㄙㄧㄛ
775,20,1,134,1,6,1,dva1,tya1,ㄉㄩㄚ
775,8,8,1233,1,565,1,dva1,tya1,ㄉㄩㄚ
775,22,5,659,0,1700,1,dva1,tya1,ㄉㄩㄚ
775,2,8,1270,0,685,1,dva1,tya1,ㄉㄩㄚ
775,1,7,1104,0,508,1,dva1,tya1,ㄉㄩㄚ
776,20,10,1502,1,111,1,sho2,So2,ㄕㄛˊ
776,1,10,1452,0,1203,1,sho2,So2,ㄕㄛˊ
776,8,1,154,0,2281,1,sho2,So2,ㄕㄛˊ
776,2,2,246,0,903,1,sho2,So2,ㄕㄛˊ
776,22,7,1113,1,1703,1,sho2,So2,ㄕㄛˊ
777,8,8,1136,0,982,1,rvi1,ryei1,ㄖㄩㄟ
777,1,2,240,0,1062,1,rvi1,ryei1,ㄖㄩㄟ
777,2,8,1149,0,954,1,rvi1,ryei1,ㄖㄩㄟ
777,20,3,402,1,146,1,rvi1,ryei1,ㄖㄩㄟ
777,22,7,1003,0,1656,1,rvi1,ryei1,ㄖㄩㄟ
778,1,3,466,0,1041,1,dio3,tio3,ㄉㄧㄛˇ
778,20,2,186,1,185,1,dio3,tio3,ㄉㄧㄛˇ
778,22,10,1564,0,794,1,dio3,tio3,ㄉㄧㄛˇ
778,8,3,340,1,1483,1,dio3,tio3,ㄉㄧㄛˇ
778,2,5,742,0,2149,1,dio3,tio3,ㄉㄧㄛˇ
779,22,10,1571,0,371,1,mio2,mio2,ㄇㄧㄛˊ
779,8,7,1069,1,721,1,mio2,mio2,ㄇㄧㄛˊ
779,2,7,978,0,464,1,mio2,mio2,ㄇㄧㄛˊ
779,1,7,982,0,1609,1,mio2,mio2,ㄇㄧㄛˊ
779,20,6,863,1,250,1,mio2,mio2,ㄇㄧㄛˊ
780,2,1,21,1,2798,1,mang4,maN4,ㄇㄤˋ
780,22,10,1583,0,509,1,mang4,maN4,ㄇㄤˋ
780,1,9,1356,1,1912,1,mang4,maN4,ㄇㄤˋ
780,20,5,769,1,48,1,mang4,maN4,ㄇㄤˋ
780,8,10,1483,0,1075,1,mang4,maN4,ㄇㄤˋ
781,1,10,1461,0,833,1,ju1,ju1,ㄐㄨ
781,20,9,1419,1,676,1,ju1,ju1,ㄐㄨ
781,2,9,1359,0,2356,1,ju1,ju1,ㄐㄨ
781,8,7,980,1,525,1,ju1,ju1,ㄐㄨ
781,22,10,1535,0,1145,1,ju1,ju1,ㄐㄨ
782,20,8,1211,1,73,1,shvao3,Syau3,ㄕㄩㄠˇ
782,1,8,1213,0,1438,1,shvao3,Syau3,ㄕㄩㄠˇ
782,8,8,1162,1,837,1,shvao3,Syau3,ㄕㄩㄠˇ
782,22,5,779,0,2538,1,shvao3,Syau3,ㄕㄩㄠˇ
782,2,1,59,0,1707,1,shvao3,Syau3,ㄕㄩㄠˇ
783,8,2,292,1,3171,1,niai3,niai3,ㄋㄧㄞˇ
783,22,6,897,0,906,1,niai3,niai3,ㄋㄧㄞˇ
783,1,5,710,0,799,1,niai3,niai3,ㄋㄧㄞˇ
783,20,10,1593,1,132,1,niai3,niai3,ㄋㄧㄞˇ
783,2,3,408,0,1068,1,niai3,niai3,ㄋㄧㄞˇ
784,20,10,1571,1,64,1,chie3,zi^3,ㄔㄧㄜˇ
784,22,8,1168,0,480,1,chie3,zi^3,ㄔㄧㄜˇ
784,1,6,823,0,676,1,chie3,zi^3,ㄔㄧㄜˇ
784,2,1,131,0,2135,1,chie3,zi^3,ㄔㄧㄜˇ
784,8,4,499,0,2108,1,chie3,zi^3,ㄔㄧㄜˇ
785,2,7,1019,0,1025,1,hiang1,hiaN1,ㄏㄧㄤ
785,8,2,221,1,1324,1,hiang1,hiaN1,ㄏㄧㄤ
785,22,2,192,0,1987,1,hiang1,hiaN1,ㄏㄧㄤ
785,20,4,585,1,195,1,hiang1,hiaN1,ㄏㄧㄤ
785,1,8,1124,0,86,1,hiang1,hiaN1,ㄏㄧㄤ
786,1,4,498,0,695,1,suang3,suaN3,ㄙㄨㄤˇ
786,2,6,886,0,774,1,suang3,suaN3,ㄙㄨㄤˇ
786,20,8,1267,1,13,1,suang3,suaN3,ㄙㄨㄤˇ
786,8,9,1422,0,725,1,suang3,suaN3,ㄙㄨㄤˇ
786,22,7,1104,0,1280,1,suang3,suaN3,ㄙㄨㄤˇ
787,20,6,871,1,1,1,zuang3,cuaN3,ㄗㄨㄤˇ
787,1,1,158,0,724,1,zuang3,cuaN3,ㄗㄨㄤˇ
787,8,4,619,0,836,1,zuang3,cuaN3,ㄗㄨㄤˇ
787,2,4,620,0,2971,1,zuang3,cuaN3,ㄗㄨㄤˇ
787,22,4,485,0,2756,1,zuang3,cuaN3,ㄗㄨㄤˇ
788,22,7,1108,0,3373,1,mua4,mua4,ㄇㄨㄚˋ
788,1,5,691,0,781,1,mua4,mua4,ㄇㄨㄚˋ
788,20,9,1438,1,53,1,mua4,mua4,ㄇㄨㄚˋ
788,8,9,1313,1,860,1,mua4,mua4,ㄇㄨㄚˋ
788,2,8,1129,1,2537,1,mua4,mua4,ㄇㄨㄚˋ
789,2,6,913,0,782,1,tve4,Tye4,ㄊㄩㄝˋ
789,1,8,1200,0,676,1,tve4,Tye4,ㄊㄩㄝˋ
789,8,4,486,1,2068,1,tve4,Tye4,ㄊㄩㄝˋ
789,22,5,712,1,2458,1,tve4,Tye4,ㄊㄩㄝˋ
789,20,8,1126,1,138,1,tve4,Tye4,ㄊㄩㄝˋ
790,2,10,1570,0,1575,1,mve3,my^3,ㄇㄩㄜˇ
790,22,7,1051,0,1470,1,mve3,my^3,ㄇㄩㄜˇ
790,1,6,908,0,615,1,mve3,my^3,ㄇㄩㄜˇ
790,8,7,1092,0,724,1,mve3,my^3,ㄇㄩㄜˇ
790,20,8,1259,1,96,1,mve3,my^3,ㄇㄩㄜˇ
791,20,4,522,1,629,1,ciong1,CioN1,ㄘㄩㄥ
791,8,2,251,0,2445,1,ciong1,CioN1,ㄘㄩㄥ
791,2,6,858,0,1772,1,ciong1,CioN1,ㄘㄩㄥ
791,22,3,336,0,2862,1,ciong1,CioN1,ㄘㄩㄥ
791,1,5,724,0,1548,1,ciong1,CioN1,ㄘㄩㄥ
792,2,3,424,0,1268,1,dvan2,ty[n2,ㄉㄩㄢˊ
792,1,7,1028,0,2616,1,dvan2,ty[n2,ㄉㄩㄢˊ
792,22,7,971,0,1926,1,dvan2,ty[n2,ㄉㄩㄢˊ
792,8,9,1294,1,1240,1,dvan2,ty[n2,ㄉㄩㄢˊ
792,20,6,881,1,14,1,dvan2,ty[n2,ㄉㄩㄢˊ
793,22,8,1269,0,640,1,kue4,Kue4,ㄎㄨㄝˋ
793,20,3,443,1,82,1,kue4,Kue4,ㄎㄨㄝˋ
793,1,6,918,0,1003,1,kue4,Kue4,ㄎㄨㄝˋ
793,8,1,44,0,1168,1,kue4,Kue4,ㄎㄨㄝˋ
793,2,8,1208,0,683,1,kue4,Kue4,ㄎㄨㄝˋ
794,1,3,363,0,863,1,chiang1,ziaN1,ㄔㄧㄤ
794,20,9,1391,1,614,1,chiang1,ziaN1,ㄔㄧㄤ
794,22,8,1257,0,1326,1,chiang1,ziaN1,ㄔㄧㄤ
794,2,3,392,0,1990,1,chiang1,ziaN1,ㄔㄧㄤ
794,8,10,1594,0,770,1,chiang1,ziaN1,ㄔㄧㄤ
795,1,3,353,0,930,1,xuang1,xuaN1,ㄒㄨㄤ
795,22,9,1383,0,1532,1,xuang1,xuaN1,ㄒㄨㄤ
795,20,2,307,1,127,1,xuang1,xuaN1,ㄒㄨㄤ
795,2,7,962,1,1310,1,xuang1,xuaN1,ㄒㄨㄤ
795,8,7,1078,0,760,1,xuang1,xuaN1,ㄒㄨㄤ
796,22,9,1362,0,1869,1,shue2,Su^2,ㄕㄨㄜˊ
