ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII
2393,2,20,3167,0,1207,2,xai2,xai2
2394,22,16,2462,0,1425,2,vai1,yai1
2394,2,18,2732,0,702,2,vai1,yai1
2394,1,19,2914,0,1015,2,vai1,yai1
2394,20,21,3246,0,1687,2,vai1,yai1
2394,8,16,2412,1,1962,2,vai1,yai1
2395,8,15,2241,0,1872,2,ring1,riN1
2395,2,19,3033,0,443,2,ring1,riN1
2395,1,15,2306,0,1197,2,ring1,riN1
2395,22,19,2938,0,669,2,ring1,riN1
2395,20,21,3228,0,2533,2,ring1,riN1
2396,1,20,3060,0,2680,2,zing2,ciN2
2396,22,17,2594,0,454,2,zing2,ciN2
2396,20,14,2221,0,245,2,zing2,ciN2
2396,8,15,2368,0,1865,2,zing2,ciN2
2396,2,16,2485,0,2392,2,zing2,ciN2
2397,2,17,2654,0,1795,2,qie1,qi^1
2397,1,13,1997,0,1270,2,qie1,qi^1
2397,8,21,3204,0,720,2,qie1,qi^1
2397,20,20,3063,0,298,2,qie1,qi^1
2397,22,11,1616,0,1740,2,qie1,qi^1
2398,8,12,1877,1,2063,2,vou3,you3
2398,22,14,2232,1,3506,2,vou3,you3
2398,20,15,2246,0,168,2,vou3,you3
2398,1,12,1816,0,953,2,vou3,you3
2398,2,15,2256,0,642,2,vou3,you3
2399,2,14,2234,0,1410,2,sve4,sye4
2399,20,12,1900,0,235,2,sve4,sye4
2399,1,20,3105,0,724,2,sve4,sye4
2399,8,11,1609,1,1673,2,sve4,sye4
2399,22,11,1668,NA,NA,2,sve4,sye4
2400,2,11,1727,0,1388,2,pen4,P^n4
2400,20,20,3166,0,46,2,pen4,P^n4
2400,1,15,2373,0,2397,2,pen4,P^n4
2400,22,20,3183,0,1117,2,pen4,P^n4
2400,8,12,1898,0,1998,2,pen4,P^n4
2401,22,19,2952,0,1561,2,shuo2,Suo2
2401,1,11,1650,1,1308,2,shuo2,Suo2
2401,8,14,2138,0,1994,2,shuo2,Suo2
2401,2,19,3039,0,1007,2,shuo2,Suo2
2401,20,11,1603,0,235,2,shuo2,Suo2
2402,22,13,2065,0,937,2,riang4,riaN4
2402,1,11,1726,0,935,2,riang4,riaN4
2402,2,12,1839,0,2502,2,riang4,riaN4
2402,8,18,2792,1,1266,2,riang4,riaN4
2402,20,13,1964,0,52,2,riang4,riaN4
2403,2,13,1949,0,1012,2,cue1,Cue1
2403,22,12,1828,1,1945,2,cue1,Cue1
2403,20,21,3267,0,39,2,cue1,Cue1
2403,1,18,2797,0,1391,2,cue1,Cue1
2403,8,14,2111,1,1639,2,cue1,Cue1
2404,22,19,2974,0,1025,2,sin1,sin1
2404,2,17,2679,0,547,2,sin1,sin1
2404,8,19,2963,0,1407,2,sin1,sin1
2404,20,14,2161,0,186,2,sin1,sin1
2404,1,11,1753,0,2140,2,sin1,sin1
2405,2,17,2601,0,1363,2,che2,ze2
2405,8,19,3035,0,1439,2,che2,ze2
2405,20,20,3133,0,719,2,che2,ze2
2405,1,19,2934,0,1965,2,che2,ze2
2405,22,20,3160,0,2399,2,che2,ze2
2406,22,20,3064,0,704,2,lvi4,lyei4
2406,1,14,2192,0,1315,2,lvi4,lyei4
2406,20,14,2158,0,223,2,lvi4,lyei4
2406,2,17,2634,0,1080,2,lvi4,lyei4
2406,8,15,2322,1,188,2,lvi4,lyei4
2407,22,15,2394,0,681,2,xva4,xya4
2407,2,15,2378,0,1683,2,xva4,xya4
2407,20,18,2722,0,48,2,xva4,xya4
2407,1,16,2536,0,1620,2,xva4,xya4
2407,8,18,2771,1,1604,2,xva4,xya4
2408,1,11,1745,0,463,2,xuao3,xuau3
2408,2,19,2890,0,1177,2,xuao3,xuau3
2408,8,12,1784,1,2123,2,xuao3,xuau3
2408,20,15,2330,0,56,2,xuao3,xuau3
2408,22,14,2088,0,1293,2,xuao3,xuau3
2409,2,12,1868,0,683,2,sue3,sue3
2409,1,13,2017,0,775,2,sue3,sue3
2409,20,21,3217,0,471,2,sue3,sue3
2409,8,17,2617,1,1900,2,sue3,sue3
2409,22,18,2777,0,2330,2,sue3,sue3
2410,20,15,2317,0,43,2,nui3,nui3
2410,22,18,2844,0,661,2,nui3,nui3
2410,8,17,2685,0,1233,2,nui3,nui3
2410,1,17,2605,0,1184,2,nui3,nui3
2410,2,15,2343,1,2354,2,nui3,nui3
2411,1,14,2118,0,1087,2,quou1,quou1
2411,8,20,3086,1,1028,2,quou1,quou1
2411,20,11,1622,0,191,2,quou1,quou1
2411,22,20,3161,0,1585,2,quou1,quou1
2411,2,19,2980,0,908,2,quou1,quou1
2412,20,16,2549,0,61,2,cie1,Ci^1
2412,1,12,1888,0,590,2,cie1,Ci^1
2412,2,15,2253,0,747,2,cie1,Ci^1
2412,22,15,2365,0,3966,2,cie1,Ci^1
2412,8,11,1618,0,1856,2,cie1,Ci^1
2413,20,11,1758,0,434,2,nuao4,nuau4
2413,8,12,1792,1,1514,2,nuao4,nuau4
2413,2,19,2881,0,1110,2,nuao4,nuau4
2413,1,18,2781,0,1187,2,nuao4,nuau4
2413,22,15,2357,0,1669,2,nuao4,nuau4
2414,22,13,2010,0,1045,2,gue1,ku^1
2414,8,16,2447,1,2190,2,gue1,ku^1
2414,1,16,2550,0,1606,2,gue1,ku^1
2414,20,16,2416,0,338,2,gue1,ku^1
2414,2,20,3194,0,618,2,gue1,ku^1
2415,2,11,1733,0,706,2,bui2,pui2
2415,1,13,1980,0,720,2,bui2,pui2
2415,8,20,3182,0,1517,2,bui2,pui2
2415,22,15,2388,0,1622,2,bui2,pui2
2415,20,16,2450,0,316,2,bui2,pui2
2416,2,13,2059,0,1892,2,diong1,tioN1
2416,8,19,2893,1,1128,2,diong1,tioN1
2416,20,13,2041,0,197,2,diong1,tioN1
2416,1,16,2552,0,1836,2,diong1,tioN1
2416,22,18,2817,0,2658,2,diong1,tioN1
2417,22,17,2691,0,1020,2,muo1,muo1
2417,20,20,3145,0,505,2,muo1,muo1
2417,1,11,1627,0,600,2,muo1,muo1
2417,8,17,2672,1,1394,2,muo1,muo1
2417,2,19,2961,0,587,2,muo1,muo1
2418,8,20,3195,0,1216,2,sue3,su^3
2418,2,13,1958,0,1306,2,sue3,su^3
2418,20,17,2584,0,24,2,sue3,su^3
2418,22,20,3040,0,449,2,sue3,su^3
2418,1,12,1792,0,795,2,sue3,su^3
2419,8,14,2146,1,3119,2,chvai2,zyai2
2419,22,14,2202,0,1029,2,chvai2,zyai2
2419,2,18,2780,0,583,2,chvai2,zyai2
2419,1,18,2870,0,1573,2,chvai2,zyai2
2419,20,14,2127,0,258,2,chvai2,zyai2
2420,8,19,2898,1,977,2,cen4,C^n4
2420,22,18,2824,0,810,2,cen4,C^n4
2420,1,20,3133,1,1339,2,cen4,C^n4
2420,20,18,2878,0,176,2,cen4,C^n4
2420,2,15,2297,1,1267,2,cen4,C^n4
2421,1,15,2266,0,2176,2,hian3,hi[n3
2421,2,15,2289,1,2176,2,hian3,hi[n3
2421,20,20,3087,0,291,2,hian3,hi[n3
2421,22,17,2702,0,1515,2,hian3,hi[n3
2421,8,13,1944,1,1492,2,hian3,hi[n3
2422,1,15,2394,0,1439,2,le2,le2
2422,8,18,2829,1,1309,2,le2,le2
2422,22,11,1692,1,2566,2,le2,le2
2422,2,20,3040,0,964,2,le2,le2
2422,20,20,3136,0,160,2,le2,le2
2423,20,18,2860,0,174,2,chei3,zei3
2423,8,13,1939,0,1933,2,chei3,zei3
2423,2,18,2818,0,719,2,chei3,zei3
2423,22,11,1704,0,1703,2,chei3,zei3
2423,1,14,2218,0,1270,2,chei3,zei3
2424,1,13,2000,0,527,2,juang1,juaN1
2424,22,11,1683,NA,NA,2,juang1,juaN1
2424,20,14,2150,0,96,2,juang1,juaN1
2424,8,14,2231,1,2057,2,juang1,juaN1
2424,2,11,1718,0,837,2,juang1,juaN1
2425,8,21,3236,0,1434,2,re2,r^2
2425,2,16,2455,0,879,2,re2,r^2
2425,22,19,2893,0,729,2,re2,r^2
2425,1,19,3008,0,1523,2,re2,r^2
2425,20,16,2508,0,11,2,re2,r^2
2426,22,16,2556,0,2322,2,jiei4,jiei4
2426,1,11,1616,0,588,2,jiei4,jiei4
2426,8,17,2631,0,1879,2,jiei4,jiei4
2426,20,11,1670,0,203,2,jiei4,jiei4
2426,2,18,2872,0,1433,2,jiei4,jiei4
2427,22,15,2267,0,702,2,fvn3,fyn3
2427,1,13,2014,0,981,2,fvn3,fyn3
2427,2,12,1911,0,562,2,fvn3,fyn3
2427,8,15,2337,1,1979,2,fvn3,fyn3
2427,20,17,2687,0,409,2,fvn3,fyn3
2428,1,17,2638,1,1277,2,qiong3,qioN3
2428,2,11,1645,0,1062,2,qiong3,qioN3
2428,8,12,1866,1,1308,2,qiong3,qioN3
2428,20,20,3071,0,162,2,qiong3,qioN3
2428,22,21,3241,0,1371,2,qiong3,qioN3
2429,22,18,2736,0,1277,2,gvo3,kyo3
2429,2,12,1857,0,587,2,gvo3,kyo3
2429,8,15,2301,1,2213,2,gvo3,kyo3
2429,1,13,2040,0,1659,2,gvo3,kyo3
2429,20,12,1855,0,121,2,gvo3,kyo3
2430,1,20,3175,0,795,2,nuai4,nuai4
2430,8,11,1684,0,2927,2,nuai4,nuai4
2430,22,13,1934,0,1415,2,nuai4,nuai4
2430,2,11,1739,0,937,2,nuai4,nuai4
2430,20,14,2169,0,55,2,nuai4,nuai4
2431,2,19,3018,0,677,2,fao4,fau4
2431,1,19,2937,0,1020,2,fao4,fau4
2431,22,11,1733,0,1348,2,fao4,fau4
2431,8,17,2603,0,1620,2,fao4,fau4
2431,20,14,2210,0,102,2,fao4,fau4
2432,20,14,2194,0,23,2,cho1,zo1
2432,22,14,2166,1,935,2,cho1,zo1
2432,8,15,2373,1,1417,2,cho1,zo1
2432,2,16,2536,0,2332,2,cho1,zo1
2432,1,19,3029,0,1008,2,cho1,zo1
2433,2,11,1684,0,635,2,ciong3,CioN3
2433,1,14,2181,1,1606,2,ciong3,CioN3
2433,8,19,2953,1,1091,2,ciong3,CioN3
2433,20,13,1972,0,12,2,ciong3,CioN3
2433,22,19,2920,0,968,2,ciong3,CioN3
2434,8,15,2332,1,1407,2,tie4,Ti^4
2434,2,18,2827,0,669,2,tie4,Ti^4
2434,20,14,2164,0,74,2,tie4,Ti^4
2434,22,16,2515,0,1632,2,tie4,Ti^4
2434,1,17,2680,0,2315,2,tie4,Ti^4
2435,22,15,2253,0,957,2,se2,se2
2435,1,20,3041,0,1129,2,se2,se2
2435,2,12,1814,0,460,2,se2,se2
2435,20,17,2585,0,357,2,se2,se2
2435,8,15,2345,1,2144,2,se2,se2
2436,8,11,1744,0,1785,2,qeng2,q^N2
2436,1,18,2823,0,889,2,qeng2,q^N2
2436,2,16,2427,0,939,2,qeng2,q^N2
2436,22,14,2097,0,945,2,qeng2,q^N2
2436,20,21,3261,0,30,2,qeng2,q^N2
2437,1,16,2499,0,1454,2,ria4,ria4
2437,20,12,1765,0,93,2,ria4,ria4
2437,2,18,2840,1,2765,2,ria4,ria4
2437,8,16,2521,0,2699,2,ria4,ria4
2437,22,15,2255,0,744,2,ria4,ria4
2438,22,18,2864,1,2159,2,to1,To1
2438,2,16,2547,1,2140,2,to1,To1
2438,20,19,2943,0,437,2,to1,To1
2438,1,17,2698,0,1783,2,to1,To1
2438,8,18,2757,1,2119,2,to1,To1
2439,8,14,2152,0,1921,2,fuai3,fuai3
2439,1,19,2926,0,758,2,fuai3,fuai3
2439,20,16,2548,0,83,2,fuai3,fuai3
2439,22,16,2444,0,1043,2,fuai3,fuai3
2439,2,15,2317,0,549,2,fuai3,fuai3
2440,22,20,3055,1,1189,2,cu3,Cu3
2440,2,20,3128,0,619,2,cu3,Cu3
2440,20,19,2940,0,228,2,cu3,Cu3
2440,8,16,2537,0,2084,2,cu3,Cu3
2440,1,16,2555,1,1327,2,cu3,Cu3
2441,2,13,1964,0,2862,2,tvou1,Tyou1
2441,8,11,1745,1,1609,2,tvou1,Tyou1
2441,20,16,2449,0,40,2,tvou1,Tyou1
2441,1,17,2686,0,3144,2,tvou1,Tyou1
2441,22,16,2513,0,964,2,tvou1,Tyou1
2442,8,13,2004,0,1627,2,sen2,s^n2
2442,20,18,2735,0,164,2,sen2,s^n2
2442,2,16,2531,0,809,2,sen2,s^n2
2442,22,15,2344,0,1425,2,sen2,s^n2
2442,1,17,2629,0,2449,2,sen2,s^n2
2443,8,17,2696,0,1928,2,hio3,hio3
2443,1,17,2603,0,2732,2,hio3,hio3
2443,2,11,1670,0,1326,2,hio3,hio3
2443,22,16,2410,0,1362,2,hio3,hio3
2443,20,15,2278,0,70,2,hio3,hio3
2444,8,15,2384,1,2439,2,rve4,ry^4
2444,2,12,1863,0,966,2,rve4,ry^4
2444,1,17,2586,1,1092,2,rve4,ry^4
2444,20,14,2121,0,200,2,rve4,ry^4
2444,22,21,3217,0,1153,2,rve4,ry^4
2445,20,11,1652,0,106,2,hi3,hi3
2445,22,11,1666,0,2013,2,hi3,hi3
2445,8,16,2451,0,1193,2,hi3,hi3
2445,2,17,2698,0,928,2,hi3,hi3
2445,1,13,2023,0,1188,2,hi3,hi3
2446,22,16,2404,0,2022,2,xua4,xua4
2446,1,20,3148,0,1156,2,xua4,xua4
2446,2,16,2510,0,741,2,xua4,xua4
2446,20,12,1784,0,71,2,xua4,xua4
2446,8,15,2281,0,2042,2,xua4,xua4
2447,20,16,2552,0,194,2,dva4,tya4
2447,2,17,2699,0,838,2,dva4,tya4
2447,22,19,2945,0,1922,2,dva4,tya4
2447,8,16,2403,1,1392,2,dva4,tya4
2447,1,17,2628,0,1258,2,dva4,tya4
2448,20,17,2669,0,203,2,tvo2,Tyo2
2448,1,11,1747,0,591,2,tvo2,Tyo2
2448,8,14,2201,1,2477,2,tvo2,Tyo2
2448,22,11,1756,0,953,2,tvo2,Tyo2
2448,2,16,2476,0,986,2,tvo2,Tyo2
2449,2,21,3226,0,806,2,le2,l^2
2449,1,15,2253,0,2615,2,le2,l^2
2449,8,15,2294,0,1710,2,le2,l^2
2449,22,19,2916,0,1038,2,le2,l^2
2449,20,18,2842,0,165,2,le2,l^2
2450,22,18,2875,0,1272,2,tio1,Tio1
2450,2,11,1753,0,857,2,tio1,Tio1
2450,20,13,2047,0,133,2,tio1,Tio1
2450,8,11,1750,1,2855,2,tio1,Tio1
2450,1,12,1907,0,1024,2,tio1,Tio1
2451,1,15,2297,0,1611,2,ciai3,Ciai3
2451,2,11,1699,0,526,2,ciai3,Ciai3
2451,20,17,2711,0,336,2,ciai3,Ciai3
2451,22,11,1682,0,1845,2,ciai3,Ciai3
2451,8,13,1927,1,2702,2,ciai3,Ciai3
2452,8,21,3247,0,710,2,do3,to3
2452,20,18,2784,0,104,2,do3,to3
2452,22,17,2583,0,1990,2,do3,to3
2452,1,18,2743,1,1905,2,do3,to3
2452,2,14,2236,1,1944,2,do3,to3
2453,8,18,2841,1,1883,2,sing3,siN3
2453,22,18,2848,0,591,2,sing3,siN3
2453,2,14,2123,0,1099,2,sing3,siN3
2453,20,19,2894,0,104,2,sing3,siN3
2453,1,15,2336,1,2627,2,sing3,siN3
2454,22,17,2606,1,1900,2,fe2,fe2
2454,2,20,3064,0,2075,2,fe2,fe2
2454,8,11,1654,0,1677,2,fe2,fe2
2454,1,21,3256,0,1787,2,fe2,fe2
2454,20,18,2854,0,49,2,fe2,fe2
2455,8,16,2528,0,2124,2,en3,^n3
2455,2,15,2364,1,1145,2,en3,^n3
2455,22,15,2378,0,600,2,en3,^n3
2455,20,19,2962,0,143,2,en3,^n3
2455,1,17,2583,1,1083,2,en3,^n3
2456,2,18,2848,0,614,2,lvo3,lyo3
2456,20,17,2654,0,168,2,lvo3,lyo3
2456,22,17,2649,0,2310,2,lvo3,lyo3
2456,1,12,1891,0,723,2,lvo3,lyo3
2456,8,18,2722,0,1555,2,lvo3,lyo3
2457,2,20,3078,0,869,2,chvo2,zyo2
2457,1,19,2887,0,1620,2,chvo2,zyo2
2457,22,12,1904,0,597,2,chvo2,zyo2
2457,20,16,2501,0,83,2,chvo2,zyo2
2457,8,18,2805,0,1588,2,chvo2,zyo2
2458,2,20,3141,0,802,2,nie3,ni^3
2458,20,19,3021,0,194,2,nie3,ni^3
2458,22,16,2509,0,1683,2,nie3,ni^3
2458,8,17,2632,0,1540,2,nie3,ni^3
2458,1,13,1961,0,1649,2,nie3,ni^3
2459,8,21,3240,1,711,2,hin3,hin3
2459,22,14,2139,0,1446,2,hin3,hin3
2459,20,20,3068,0,6,2,hin3,hin3
2459,1,12,1844,0,660,2,hin3,hin3
2459,2,18,2863,0,936,2,hin3,hin3
2460,1,17,2641,0,3029,2,rian4,ri[n4
2460,20,18,2720,0,206,2,rian4,ri[n4
2460,22,19,2982,0,2388,2,rian4,ri[n4
2460,2,13,1961,0,1157,2,rian4,ri[n4
2460,8,14,2237,0,1929,2,rian4,ri[n4
2461,2,12,1870,0,569,2,dou2,tou2
2461,1,19,2994,0,2069,2,dou2,tou2
2461,22,15,2305,0,1728,2,dou2,tou2
2461,20,13,1937,0,56,2,dou2,tou2
2461,8,16,2524,0,1935,2,dou2,tou2
2462,8,19,3003,0,2530,2,riei4,riei4
2462,2,13,2044,0,1280,2,riei4,riei4
2462,22,16,2478,0,596,2,riei4,riei4
2462,1,19,3023,0,838,2,riei4,riei4
2462,20,13,1978,0,14,2,riei4,riei4
2463,22,14,2181,0,842,2,shue4,Su^4
2463,8,14,2227,1,1323,2,shue4,Su^4
2463,2,19,2977,1,1685,2,shue4,Su^4
2463,20,15,2262,0,11,2,shue4,Su^4
2463,1,20,3179,0,936,2,shue4,Su^4
2464,20,18,2764,0,305,2,mun4,mun4
2464,2,14,2150,0,599,2,mun4,mun4
2464,8,15,2338,0,1338,2,mun4,mun4
2464,1,20,3098,0,971,2,mun4,mun4
2464,22,18,2843,0,770,2,mun4,mun4
2465,2,12,1802,0,1344,2,shei4,Sei4
2465,8,17,2586,0,2128,2,shei4,Sei4
2465,22,11,1686,1,1738,2,shei4,Sei4
2465,1,17,2648,0,1760,2,shei4,Sei4
2465,20,15,2302,0,214,2,shei4,Sei4
2466,1,15,2287,1,2040,2,ci2,Ci2
2466,22,16,2549,0,798,2,ci2,Ci2
2466,8,11,1640,1,2712,2,ci2,Ci2
2466,2,18,2723,0,866,2,ci2,Ci2
2466,20,18,2779,0,51,2,ci2,Ci2
2467,22,19,2925,0,1258,2,tuai3,Tuai3
2467,2,15,2374,1,1131,2,tuai3,Tuai3
2467,8,12,1853,0,2081,2,tuai3,Tuai3
2467,1,19,2954,0,2003,2,tuai3,Tuai3
2467,20,17,2601,0,132,2,tuai3,Tuai3
2468,1,14,2154,0,787,2,kia1,Kia1
2468,8,15,2274,1,1352,2,kia1,Kia1
2468,2,18,2839,1,2244,2,kia1,Kia1
2468,22,14,2204,0,487,2,kia1,Kia1
2468,20,21,3212,0,363,2,kia1,Kia1
2469,1,11,1631,0,697,2,kin4,Kin4
2469,22,20,3091,0,650,2,kin4,Kin4
2469,2,20,3138,0,584,2,kin4,Kin4
2469,20,16,2460,0,245,2,kin4,Kin4
2469,8,19,2929,1,1128,2,kin4,Kin4
2470,20,21,3224,0,1386,2,lve3,ly^3
2470,2,21,3217,0,810,2,lve3,ly^3
2470,22,16,2534,0,1821,2,lve3,ly^3
2470,8,12,1764,0,1645,2,lve3,ly^3
2470,1,18,2759,0,935,2,lve3,ly^3
2471,8,18,2774,1,1726,2,qvao1,qyau1
2471,2,19,2893,0,609,2,qvao1,qyau1
2471,22,12,1856,0,1819,2,qvao1,qyau1
2471,1,20,3128,1,1592,2,qvao1,qyau1
2471,20,13,1940,0,550,2,qvao1,qyau1
2472,1,14,2204,0,1754,2,ging1,kiN1
2472,20,19,2922,0,183,2,ging1,kiN1
2472,2,20,3159,0,458,2,ging1,kiN1
2472,22,19,2900,0,2146,2,ging1,kiN1
2472,8,16,2415,1,1446,2,ging1,kiN1
2473,20,17,2618,0,270,2,nvan3,ny[n3
2473,2,15,2315,0,783,2,nvan3,ny[n3
2473,22,12,1779,0,696,2,nvan3,ny[n3
2473,1,20,3126,1,1195,2,nvan3,ny[n3
2473,8,18,2781,1,1380,2,nvan3,ny[n3
2474,22,18,2728,0,488,2,zian2,ci[n2
2474,2,16,2472,0,750,2,zian2,ci[n2
2474,1,11,1679,0,929,2,zian2,ci[n2
2474,8,15,2340,0,1585,2,zian2,ci[n2
2474,20,19,2995,0,128,2,zian2,ci[n2
2475,8,13,2029,1,2237,2,gva4,kya4
2475,20,18,2748,0,100,2,gva4,kya4
2475,1,11,1642,0,451,2,gva4,kya4
2475,2,14,2132,0,1387,2,gva4,kya4
2475,22,11,1723,0,751,2,gva4,kya4
2476,20,15,2304,0,218,2,puo3,Puo3
2476,2,11,1678,0,886,2,puo3,Puo3
2476,8,12,1871,1,902,2,puo3,Puo3
2476,22,17,2719,0,2316,2,puo3,Puo3
2476,1,21,3230,1,987,2,puo3,Puo3
2477,22,14,2164,0,1026,2,e4,e4
2477,8,18,2720,1,1233,2,e4,e4
2477,1,16,2460,0,1470,2,e4,e4
2477,2,18,2842,1,878,2,e4,e4
2477,20,17,2596,0,65,2,e4,e4
2478,22,17,2565,1,1299,2,we4,we4
2478,1,13,1952,0,870,2,we4,we4
2478,8,13,1922,1,2341,2,we4,we4
2478,2,18,2759,0,838,2,we4,we4
2478,20,13,2044,0,518,2,we4,we4
2479,2,13,1977,1,1724,2,kuou3,Kuou3
2479,22,18,2857,0,1774,2,kuou3,Kuou3
2479,20,21,3272,0,239,2,kuou3,Kuou3
2479,1,11,1676,0,561,2,kuou3,Kuou3
2479,8,16,2409,0,2103,2,kuou3,Kuou3
2480,20,13,1921,0,102,2,chia1,zia1
2480,1,15,2396,0,1401,2,chia1,zia1
2480,8,16,2540,1,1679,2,chia1,zia1
2480,22,14,2147,1,1921,2,chia1,zia1
2480,2,18,2729,0,676,2,chia1,zia1
2481,20,13,2046,0,75,2,jiai3,jiai3
2481,22,12,1841,0,788,2,jiai3,jiai3
2481,1,11,1750,0,954,2,jiai3,jiai3
2481,2,14,2185,0,615,2,jiai3,jiai3
2481,8,18,2745,0,1681,2,jiai3,jiai3
2482,8,11,1642,1,2673,2,nvan2,ny[n2
2482,2,20,3177,0,899,2,nvan2,ny[n2
2482,22,11,1656,0,3305,2,nvan2,ny[n2
2482,1,12,1900,0,629,2,nvan2,ny[n2
2482,20,14,2219,0,333,2,nvan2,ny[n2
2483,8,20,3064,1,1365,2,a2,a2
2483,1,19,2918,0,1116,2,a2,a2
2483,20,16,2510,0,265,2,a2,a2
2483,2,14,2182,0,773,2,a2,a2
2483,22,21,3274,0,1082,2,a2,a2
2484,2,20,3113,0,736,2,chvou4,zyou4
2484,22,15,2304,0,2892,2,chvou4,zyou4
2484,1,18,2832,0,866,2,chvou4,zyou4
2484,20,19,2914,0,119,2,chvou4,zyou4
2484,8,16,2431,1,1306,2,chvou4,zyou4
2485,8,11,1613,0,1600,2,qu4,qu4
2485,1,12,1828,1,1218,2,qu4,qu4
2485,20,13,1959,0,240,2,qu4,qu4
2485,2,11,1660,1,1604,2,qu4,qu4
2485,22,18,2818,0,2094,2,qu4,qu4
2486,20,13,1987,0,19,2,zuao4,cuau4
2486,1,21,3247,1,1404,2,zuao4,cuau4
2486,8,12,1837,1,2424,2,zuao4,cuau4
2486,2,13,1996,0,468,2,zuao4,cuau4
2486,22,21,3251,0,970,2,zuao4,cuau4
2487,2,15,2333,0,618,2,pe1,Pe1
2487,8,15,2276,1,2199,2,pe1,Pe1
2487,20,19,3020,0,469,2,pe1,Pe1
2487,22,21,3272,0,1362,2,pe1,Pe1
2487,1,18,2765,1,1413,2,pe1,Pe1
2488,20,11,1735,0,605,2,jue2,ju^2
2488,2,20,3190,0,573,2,jue2,ju^2
2488,8,18,2728,0,2119,2,jue2,ju^2
2488,1,18,2806,0,753,2,jue2,ju^2
2488,22,20,3194,0,647,2,jue2,ju^2
2489,22,13,2021,0,905,2,tvou4,Tyou4
2489,1,18,2830,0,2053,2,tvou4,Tyou4
2489,2,11,1677,0,881,2,tvou4,Tyou4
2489,8,12,1769,1,2253,2,tvou4,Tyou4
2489,20,11,1629,0,300,2,tvou4,Tyou4
2490,22,12,1854,0,1565,2,hian1,hi[n1
2490,8,13,1963,1,1295,2,hian1,hi[n1
2490,1,19,3032,0,3740,2,hian1,hi[n1
2490,2,20,3120,1,1300,2,hian1,hi[n1
2490,20,20,3151,0,158,2,hian1,hi[n1
2491,2,20,3043,0,1245,2,vang4,yaN4
2491,8,19,2984,0,2125,2,vang4,yaN4
2491,1,18,2874,0,1219,2,vang4,yaN4
2491,20,12,1820,0,186,2,vang4,yaN4
2491,22,13,2077,0,1977,2,vang4,yaN4
2492,2,16,2438,0,1108,2,chvan4,zy[n4
2492,8,13,2019,1,1442,2,chvan4,zy[n4
2492,20,20,3088,0,215,2,chvan4,zy[n4
2492,22,18,2862,0,2415,2,chvan4,zy[n4
2492,1,20,3189,0,1188,2,chvan4,zy[n4
2493,20,16,2531,0,644,2,buang3,puaN3
2493,2,12,1804,0,1370,2,buang3,puaN3
2493,1,11,1602,0,916,2,buang3,puaN3
2493,22,17,2597,0,708,2,buang3,puaN3
2493,8,17,2710,1,1985,2,buang3,puaN3
2494,22,11,1688,0,620,2,zhue2,Zu^2
2494,8,19,2970,0,1761,2,zhue2,Zu^2
2494,20,13,2077,0,117,2,zhue2,Zu^2
2494,1,16,2433,0,1340,2,zhue2,Zu^2
2494,2,14,2183,0,613,2,zhue2,Zu^2
2495,8,12,1838,0,1769,2,we1,w^1
2495,1,13,2043,0,2405,2,we1,w^1
2495,22,19,3032,0,687,2,we1,w^1
2495,20,18,2800,0,45,2,we1,w^1
2495,2,16,2448,0,1535,2,we1,w^1
2496,22,17,2671,0,904,2,buang1,puaN1
2496,20,21,3219,0,394,2,buang1,puaN1
2496,1,19,2993,0,716,2,buang1,puaN1
2496,2,20,3105,0,577,2,buang1,puaN1
2496,8,12,1833,1,2067,2,buang1,puaN1
2497,2,15,2389,0,2944,2,qong4,qoN4
2497,20,16,2455,0,11,2,qong4,qoN4
2497,1,19,2950,0,1839,2,qong4,qoN4
2497,8,15,2250,0,1914,2,qong4,qoN4
2497,22,19,3001,0,1096,2,qong4,qoN4
2498,2,18,2862,0,473,2,qo3,qo3
2498,22,16,2554,0,1085,2,qo3,qo3
2498,20,20,3083,0,420,2,qo3,qo3
2498,1,16,2466,0,2138,2,qo3,qo3
2498,8,16,2509,1,2918,2,qo3,qo3
2499,2,15,2367,1,1284,2,piu1,Piou1
2499,8,19,2939,0,1514,2,piu1,Piou1
2499,1,20,3062,0,1354,2,piu1,Piou1
2499,20,19,2932,0,74,2,piu1,Piou1
2499,22,21,3200,0,706,2,piu1,Piou1
2500,2,18,2811,0,1048,2,zhiong2,ZioN2
2500,22,18,2849,0,614,2,zhiong2,ZioN2
2500,8,21,3230,1,1030,2,zhiong2,ZioN2
2500,20,16,2456,0,480,2,zhiong2,ZioN2
2500,1,20,3066,0,1594,2,zhiong2,ZioN2
2501,2,16,2402,0,804,2,kue4,Ku^4
2501,8,14,2104,0,2821,2,kue4,Ku^4
2501,20,14,2115,0,101,2,kue4,Ku^4
2501,22,14,2151,0,1517,2,kue4,Ku^4
2501,1,13,2006,0,818,2,kue4,Ku^4
2502,8,12,1787,0,1774,2,fve4,fye4
2502,2,14,2103,0,639,2,fve4,fye4
2502,20,13,1950,0,439,2,fve4,fye4
2502,1,18,2848,0,2398,2,fve4,fye4
2502,22,14,2085,0,2142,2,fve4,fye4
2503,1,21,3210,0,742,2,cuao2,Cuau2
2503,22,12,1819,0,1410,2,cuao2,Cuau2
